name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dortmund,2017-01-11,6.1,2.2,4.3,2.4,-3.1,-0.3,1.2,80.7,3.5,100,33.33,rain,,,63,39.1,222.6,,83.1,9.3,13.8,1.3,1,,2017-01-11T08:32:03,2017-01-11T16:44:36,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-12,5.1,2.1,3.9,1.1,-3.1,-0.8,-0.1,75.7,10.1,100,41.67,rain,,,48.2,29.2,222.5,,62,10,27.5,2.3,2,,2017-01-12T08:31:23,2017-01-12T16:46:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-13,3.5,-0.8,1.2,-0.9,-6.9,-4.2,-0.9,86.6,13.1,100,66.67,"rain,snow",,,55.4,31.8,248.2,,74.5,8.5,44.3,3.9,2,,2017-01-13T08:30:39,2017-01-13T16:47:34,0.51,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-14,4,0,1.5,-0.9,-4.9,-3,-1.5,80.8,2.7,100,41.67,"rain,snow",,,51.8,26.5,274,,70.4,9.6,25,2.2,1,,2017-01-14T08:29:52,2017-01-14T16:49:05,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-15,1.1,-1.1,-0.2,0,-5.6,-3.5,-2.1,87.1,0.5,100,20.83,"rain,snow",,,,15.9,252.7,,63.2,9.3,32.6,2.7,1,,2017-01-15T08:29:03,2017-01-15T16:50:38,0.56,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-16,0.3,-3.5,-1.4,-0.5,-7.4,-3.7,-3.4,86.4,0.3,100,12.5,"rain,snow",,,,11.8,105.8,,73.3,5.9,58,5.1,3,,2017-01-16T08:28:10,2017-01-16T16:52:13,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"10437499999,10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-17,-3,-5.5,-4.1,-3,-9.4,-6.4,-5.9,87.3,0,0,0,,,,,11.2,109.3,,69.6,7.3,57.7,5,3,,2017-01-17T08:27:15,2017-01-17T16:53:49,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-18,-2.8,-6,-4.4,-3.3,-8.7,-6.5,-6.3,86.9,0,0,0,,,,,9.5,57.4,,42.7,6.6,58.4,5,3,,2017-01-18T08:26:17,2017-01-18T16:55:26,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-19,1.2,-6.8,-3.3,-1.2,-9.4,-4.8,-7.3,75,0,0,0,,,,,10.9,94.6,,0.2,10,63.9,5.5,3,,2017-01-19T08:25:16,2017-01-19T16:57:05,0.73,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-20,2.1,-6.6,-2.3,-0.3,-9.1,-3.8,-7.5,68.9,0,0,0,,,,,10,95.1,,4.2,10,51.6,4.5,2,,2017-01-20T08:24:12,2017-01-20T16:58:45,0.78,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-21,2.2,-5,-1.7,0.7,-7.9,-3.5,-5.3,76.6,0,0,0,,,,29.5,12.4,89.7,,0,10,65.7,5.7,3,,2017-01-21T08:23:06,2017-01-21T17:00:26,0.83,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-22,2.5,-6,-2.3,2.5,-10.7,-4.4,-7.1,70.9,0,0,0,,,,,13.8,159.6,,0.6,9.8,67.7,5.8,3,,2017-01-22T08:21:57,2017-01-22T17:02:08,0.87,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-23,-1,-6.9,-4.4,-2.9,-11.5,-6.5,-5.6,91.2,0,0,0,,,,,10.9,179.6,,78.1,2.8,40.5,3.3,2,,2017-01-23T08:20:46,2017-01-23T17:03:51,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-24,0.1,-1.8,-0.7,0.1,-4.7,-2.5,-2.2,89.7,0.5,100,20.83,"rain,snow",,,,9,157.5,,86.6,2.5,48,4.2,2,,2017-01-24T08:19:32,2017-01-24T17:05:35,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-25,0.5,-3.9,-1.8,-2.4,-7.3,-4.7,-6.1,73.1,0,0,0,,,,,12,116.3,,49.6,9.4,69.8,6.2,3,,2017-01-25T08:18:16,2017-01-25T17:07:20,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-26,1.1,-6.8,-2.7,-2.8,-11.2,-5.9,-6.8,74.1,0,0,0,,,,,17.4,99.3,,9.4,10,73.4,6.3,3,,2017-01-26T08:16:57,2017-01-26T17:09:06,0.99,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-27,9.3,-4.7,2.1,7.7,-7.7,-0.7,-5.5,59.4,0,0,0,,,,48.2,18.7,145.4,,0,10,59.7,5.1,3,,2017-01-27T08:15:36,2017-01-27T17:10:52,1,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-28,10.4,1,5.5,10.4,-1.5,2.7,-4.1,51.5,0.9,100,20.83,rain,,,,23.4,177.3,,7.1,10,34.8,3,2,,2017-01-28T08:14:13,2017-01-28T17:12:39,0,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-29,6.1,3,4.4,2.7,-1.2,0.7,0.9,78.5,0.7,100,25,rain,,,,23.9,188.7,,46.9,9.9,40.1,3.5,2,,2017-01-29T08:12:48,2017-01-29T17:14:27,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-30,6.1,3,4.5,2.5,-1.1,0.5,2.3,85.9,8.6,100,75,rain,,,40.7,29.1,211.8,,73.4,7.7,4.5,0.4,0,,2017-01-30T08:11:20,2017-01-30T17:16:15,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-01-31,2.6,0.6,1.7,2.1,-1.7,0.1,0,88.6,0,0,0,,,,,12.1,200.8,,87.3,4.4,49.5,4.3,2,,2017-01-31T08:09:51,2017-01-31T17:18:03,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-01,5,1.1,3,2.2,-2.2,-0.4,-0.8,76.2,0.9,100,12.5,rain,,,,21.6,150.8,,49.5,9.8,77.4,6.8,4,,2017-02-01T08:08:19,2017-02-01T17:19:52,0.11,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-02,11.9,4.9,7.5,11.9,1,5,3.6,76.7,0.4,100,8.33,rain,,,,20.6,163.9,,19.9,10,47.6,4.2,2,,2017-02-02T08:06:45,2017-02-02T17:21:41,0.16,Rain,Clear conditions throughout the day with early morning rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-03,10,6.9,8.1,10,3.6,5.7,4.6,78.5,0.7,100,20.83,rain,,,,20.2,178,,40.6,10,43.7,3.8,2,,2017-02-03T08:05:09,2017-02-03T17:23:30,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-04,8,3.6,6,5.4,0.5,3.2,2.2,77.6,4.1,100,58.33,rain,,,,23.4,139.1,,42,10,51,4.5,2,,2017-02-04T08:03:32,2017-02-04T17:25:20,0.27,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-05,8,2.2,5,6.5,0.6,2.8,1.6,79.7,1.4,100,20.83,rain,,,,16.8,132.7,,45,9.6,82.2,7.1,4,,2017-02-05T08:01:53,2017-02-05T17:27:10,0.33,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-06,4.3,-1.9,1.3,3.3,-1.9,-0.1,-0.5,88.3,0,0,0,,,,,9.5,81.3,,65,7.2,62.3,5.5,3,,2017-02-06T08:00:11,2017-02-06T17:29:00,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-07,3,0.2,1.7,1.4,-3.6,-1.5,-0.2,87.7,3.5,100,50,"rain,snow",,,,13.8,73.3,,82,7.6,41.2,3.5,2,,2017-02-07T07:58:29,2017-02-07T17:30:50,0.42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-08,2.6,-0.9,0.9,0.2,-4.6,-2.5,-1.9,81.6,0.1,100,4.17,rain,,,,14.7,67,,24.4,6.6,67.8,5.8,3,,2017-02-08T07:56:44,2017-02-08T17:32:40,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-09,-0.1,-2.9,-1.3,-2.9,-7.2,-5.3,-4.7,77.4,0,0,0,,,,,16.1,61.7,,5.8,8.1,68.5,5.9,3,,2017-02-09T07:54:58,2017-02-09T17:34:30,0.49,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-10,0.3,-2.7,-1.5,-2.9,-7.5,-5.8,-5.2,76,0,0,0,,,,,19,74.7,,88.7,7.2,47,3.9,2,,2017-02-10T07:53:10,2017-02-10T17:36:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-11,3,-1,0.5,0,-5.3,-3.1,-2.6,79.9,5.9,100,66.67,"rain,snow",,,,19.7,65.8,,69.3,6,59.2,5,3,,2017-02-11T07:51:21,2017-02-11T17:38:11,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-12,4.1,-0.9,1.2,0.2,-5.4,-2.7,-1.9,80.1,1.4,100,25,"rain,snow",,,,19.2,66.9,,22.8,8,75.8,6.5,3,,2017-02-12T07:49:30,2017-02-12T17:40:01,0.52,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning snow or rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-13,8.5,-2,2,5.3,-6.8,-1.7,-2.9,71.6,0,0,0,,,,40.7,22.1,68.3,,0.3,8.2,103.6,8.8,4,,2017-02-13T07:47:38,2017-02-13T17:41:51,0.53,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-14,9.1,-2.1,3,7.5,-5.9,0.8,-4.2,60.5,0,0,0,,,,,16.4,79.8,,0,10,106.3,9.1,4,,2017-02-14T07:45:44,2017-02-14T17:43:41,0.56,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-15,15.9,-0.3,7.2,15.9,-3.3,5.6,-1.9,54.9,0,0,0,,,,,16.3,152.3,,0,10,103.5,8.9,4,,2017-02-15T07:43:49,2017-02-15T17:45:30,0.61,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-16,11.1,5,7.5,11.1,1.5,5.8,2.6,71.8,0,0,0,,,,,21.1,217,,23.4,9.9,62.4,5.2,3,,2017-02-16T07:41:53,2017-02-16T17:47:20,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-17,6.6,3.7,5.4,4.9,0.7,2.7,3.6,88.7,2,100,45.83,rain,,,,20.2,262.4,,72.1,7.6,29.2,2.4,2,,2017-02-17T07:39:56,2017-02-17T17:49:09,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-18,7.1,0.2,5,7.1,-3.3,3.8,1.6,79.7,0,0,0,,,,,11.6,238.7,,70.9,7.8,86.8,7.4,4,,2017-02-18T07:37:57,2017-02-18T17:50:58,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-19,7,2,4.5,4.8,-2.5,1.1,1.7,82.3,1.2,100,20.83,rain,,,,23.7,214.6,,46.4,8,44.9,3.8,2,,2017-02-19T07:35:57,2017-02-19T17:52:47,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-20,10.6,6,7.6,10.6,2.1,4.2,5.9,89.2,5.1,100,66.67,rain,,,42.5,30.3,231.3,,86.1,6.8,21.6,1.9,1,,2017-02-20T07:33:56,2017-02-20T17:54:36,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-21,10.6,6.7,8.9,10.6,4,7,5.3,78.4,2.8,100,29.17,rain,,,,22.8,261.2,,57.1,9,116,10.1,5,,2017-02-21T07:31:54,2017-02-21T17:56:24,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-22,11,7.1,9.1,11,3.8,6.1,7,86.4,19.5,100,100,rain,,,63,39.3,243.7,,85,8,17.3,1.4,1,,2017-02-22T07:29:51,2017-02-22T17:58:12,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-23,9.3,6,8,6.2,0.6,3.6,4.8,80.7,14.1,100,100,rain,,,83.5,48.6,232.8,,79.2,9.1,35.7,3.3,2,,2017-02-23T07:27:47,2017-02-23T18:00:00,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-24,6.5,1.6,4,3.6,-2.6,0.3,-1,70.9,2.2,100,37.5,rain,,,81.7,51.1,275.7,,37.8,10,89.8,7.8,4,,2017-02-24T07:25:42,2017-02-24T18:01:48,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-25,7.4,0,3.9,3.8,-4.7,0,-1.2,71.1,0,0,0,,,,44.6,27.5,207.6,,19.9,9.9,76.6,6.7,4,,2017-02-25T07:23:37,2017-02-25T18:03:35,1,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-26,10.6,6.1,8.3,10.6,1.9,5.6,2.4,66.8,0.6,100,25,rain,,,,29.2,211.7,,65.1,10,48.9,4.2,2,,2017-02-26T07:21:30,2017-02-26T18:05:22,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-27,11.5,6.1,9.8,11.5,2.8,8.4,3.4,65.1,4.2,100,33.33,rain,,,63,39.6,193.5,,67.4,9.9,97.2,8.5,4,,2017-02-27T07:19:22,2017-02-27T18:07:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-02-28,8,1.5,4.9,4.2,-4.3,0.2,-0.2,70.7,2.7,100,62.5,"rain,snow",,,61.2,35.3,209.6,,66.5,10,76.3,6.5,3,,2017-02-28T07:17:14,2017-02-28T18:08:55,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-01,7,2,4.7,3.7,-2,0.8,1.8,82,6.7,100,91.67,"rain,snow",,,50,32,217,,68.9,9.8,89.7,7.8,4,,2017-03-01T07:15:05,2017-03-01T18:10:42,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-02,7.3,4.7,5.9,3.9,-1.3,1.5,1,71.2,3.1,100,62.5,rain,,,73.6,43.5,240.8,,68.2,9.6,89,7.8,4,,2017-03-02T07:12:55,2017-03-02T18:12:27,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-03,10.5,2,7,10.5,-2,4.7,-1,58.7,0,0,0,,,,,20.9,172.6,,0.4,10,70.4,6.2,4,,2017-03-03T07:10:44,2017-03-03T18:14:13,0.14,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-04,14.6,7.1,10.6,14.6,2.9,9.2,3,60,3.6,100,29.17,rain,,,,36,148.3,,9.3,10,100.4,8.6,5,,2017-03-04T07:08:33,2017-03-04T18:15:58,0.19,Rain,Clear conditions throughout the day with rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-05,10,5.1,7.1,10,1.6,3.7,2.1,71.7,5.3,100,50,rain,,,55.4,29.3,201,,73,10,113.7,9.8,5,,2017-03-05T07:06:21,2017-03-05T18:17:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-06,6,3.2,4.8,4.3,0,2.5,2.5,85.2,4.9,100,100,rain,,,,16.2,226,,75,9.9,42.1,3.8,2,,2017-03-06T07:04:09,2017-03-06T18:19:28,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-07,7.1,3.7,4.9,4,-0.3,2.4,3,87.5,1.7,100,41.67,rain,,,37.1,19.4,265.1,,85.8,6.7,70.9,6,4,,2017-03-07T07:01:56,2017-03-07T18:21:13,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-08,8.1,3.1,4.8,6.3,-1.8,1,2.6,85.7,13.5,100,58.33,rain,,,53.6,37.3,197.3,,62.1,9.1,29.4,2.4,1,,2017-03-08T06:59:43,2017-03-08T18:22:57,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-09,11.1,3.3,7.1,11.1,0.8,5.1,4,81.7,1.4,100,37.5,rain,,,,31.7,240.2,,66.6,8.1,43.3,3.7,3,,2017-03-09T06:57:29,2017-03-09T18:24:41,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-10,9.1,4.1,6.6,8.3,1,4.5,0.9,68,0,0,0,,,,37.1,16.1,235.8,,36.6,10,142.5,12.3,6,,2017-03-10T06:55:15,2017-03-10T18:26:25,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-11,12.1,4.1,8.1,12.1,1.7,6.6,-0.6,56.1,0,0,0,,,,,15.6,125.1,,0.4,10,130.7,11.4,5,,2017-03-11T06:53:00,2017-03-11T18:28:08,0.49,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-12,14.1,0.8,8,14.1,-2.6,6.7,-2.5,50.8,0,0,0,,,,48.2,18.4,107.6,,0.3,10,105,9.2,3,,2017-03-12T06:50:45,2017-03-12T18:29:52,0.5,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-13,14,3.5,8.5,14,1.1,7.2,0.2,57.5,0,0,0,,,,,19.1,234.5,,7.7,10,158.3,13.6,6,,2017-03-13T06:48:30,2017-03-13T18:31:35,0.51,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-14,13.1,4.4,8.6,13.1,2.2,7.3,3.9,73.8,0,0,0,,,,,21.5,239.5,,28.5,9.5,144.4,12.5,5,,2017-03-14T06:46:14,2017-03-14T18:33:17,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-15,12.6,5.4,9.4,12.6,5.4,8.5,4.2,71.3,0,0,0,,,,,18.3,286.9,,42,8,153.6,13.3,6,,2017-03-15T06:43:58,2017-03-15T18:35:00,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
Dortmund,2017-03-16,16,1.6,8.7,16,-0.9,7.7,1.1,62.7,0,0,0,,,,,16,183.5,,0.2,10,179.9,15.5,6,,2017-03-16T06:41:42,2017-03-16T18:36:42,0.57,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,EDDG,EDDL,10315099999,EDLW"
