,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Dortmund, Nordrhein-Westfalen, Deutschland",1974-01-01,3.1,-4,-1.5,-0.1,-6.7,-3.6,-2.9,90.74,0,,0,,,0,,14.8,75.7,1029.2,10.5,9.5,,,,,1974-01-01T08:36:06,1974-01-01T16:31:23,0.24,Clear,Clear conditions throughout the day.,clear-day,"10400099999,10513099999"
1,"Dortmund, Nordrhein-Westfalen, Deutschland",1974-01-02,1.7,-6.9,-2.3,-1.8,-9.7,-4.6,-4,88.16,0,,0,,,0,,16.5,106.5,1019.8,55.8,7.2,,,,,1974-01-02T08:35:59,1974-01-02T16:32:26,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10400099999,10513099999"
2,"Dortmund, Nordrhein-Westfalen, Deutschland",1974-01-03,2.4,0.1,1.2,-2.2,-5.9,-3.7,-1,85.13,0,,0,,,0,,26.5,140.7,1014.1,45.4,8.7,,,,,1974-01-03T08:35:50,1974-01-03T16:33:33,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"10400099999,10513099999"
3,"Dortmund, Nordrhein-Westfalen, Deutschland",1974-01-04,3.7,0.1,1.9,-0.9,-5.7,-3.4,-0.1,86.79,0,,0,,,0,,29.9,145.2,1018.3,54.1,6.7,,,,,1974-01-04T08:35:37,1974-01-04T16:34:42,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10400099999,10513099999"
4,"Dortmund, Nordrhein-Westfalen, Deutschland",1974-01-05,8.4,3,5.6,4.7,-1.9,1.2,1.6,75.56,0,,0,,,0,,29.5,141.6,1016.5,17.6,9.7,,,,,1974-01-05T08:35:20,1974-01-05T16:35:53,0.44,Clear,Clear conditions throughout the day.,clear-day,"10400099999,10513099999"
5,"Dortmund, Nordrhein-Westfalen, Deutschland",1974-01-06,7.7,4.7,6,6.5,0.3,2.8,3.9,86.15,0,,0,,,0,,28.8,147.4,1012.2,87.3,6.9,,,,,1974-01-06T08:35:00,1974-01-06T16:37:07,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10400099999,10513099999"
6,"Dortmund, Nordrhein-Westfalen, Deutschland",1974-01-07,6.7,5.4,6.1,3.8,1.4,2.6,4.2,87.45,0,,0,,,0,,28.7,160.3,1013.8,68.4,9.5,,,,,1974-01-07T08:34:37,1974-01-07T16:38:24,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10400099999,10513099999"
7,"Dortmund, Nordrhein-Westfalen, Deutschland",1974-01-08,7.1,4.1,5.7,3.7,0.9,2.2,2.7,81.33,0,,0,,,0,,31.3,186.4,1015.5,52,11.7,,,,,1974-01-08T08:34:11,1974-01-08T16:39:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10400099999,10513099999"
8,"Dortmund, Nordrhein-Westfalen, Deutschland",1974-01-09,6.7,0.1,4.6,4.3,-3.4,1.3,2,83.41,0,,0,,,0,,20.9,134.5,1009.5,33,12.1,,,,,1974-01-09T08:33:42,1974-01-09T16:41:03,0.51,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"10400099999,10513099999"
9,"Dortmund, Nordrhein-Westfalen, Deutschland",1974-01-10,6.1,4,4.9,3,-0.8,1.6,2.5,84.6,0,,0,,,0,,25.7,170,1013.7,79.4,8.7,,,,,1974-01-10T08:33:09,1974-01-10T16:42:26,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10400099999,10513099999"
