,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Dortmund, Nordrhein-Westfalen, Deutschland",1987-01-01,8.9,4.9,6.8,7.4,3.2,4.8,5.6,92.23,0,,0,,,,,22.3,192.5,1008,94.6,10.8,,,,,1987-01-01T08:36:06,1987-01-01T16:31:12,0.01,Overcast,Cloudy skies throughout the day.,cloudy,10400099999
1,"Dortmund, Nordrhein-Westfalen, Deutschland",1987-01-02,8.2,-1.8,5.3,5,-8.2,1,3.7,87.99,0,,0,,,,,35.3,229.6,1003,93.3,16.3,,,,,1987-01-02T08:36:00,1987-01-02T16:32:15,0.04,Overcast,Cloudy skies throughout the day.,cloudy,10400099999
2,"Dortmund, Nordrhein-Westfalen, Deutschland",1987-01-03,0.9,-6.9,-2.8,-2.6,-11.4,-6.7,-5.4,82.51,0,,0,,,,,22.3,201.4,1023.7,51.8,12.5,,,,,1987-01-03T08:35:51,1987-01-03T16:33:21,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,10400099999
3,"Dortmund, Nordrhein-Westfalen, Deutschland",1987-01-04,2.7,-0.6,1.3,0.7,-6.1,-2.9,-0.6,87.78,0,,0,,,,,38.9,228.7,1023.9,93.9,9.8,,,,,1987-01-04T08:35:39,1987-01-04T16:34:30,0.13,Overcast,Cloudy skies throughout the day.,cloudy,10400099999
4,"Dortmund, Nordrhein-Westfalen, Deutschland",1987-01-05,5.7,1.9,4.4,1.3,-3.6,-0.5,2.7,88.71,0,,0,,,,,38.9,250.8,1007.8,85.4,18.1,,,,,1987-01-05T08:35:23,1987-01-05T16:35:41,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10400099999
5,"Dortmund, Nordrhein-Westfalen, Deutschland",1987-01-06,4.7,-1.4,2.7,-0.5,-6.5,-1.8,1.4,91.12,0,,0,,,,,33.5,232.6,1006.3,90.4,16,,,,,1987-01-06T08:35:04,1987-01-06T16:36:54,0.23,Overcast,Cloudy skies throughout the day.,cloudy,10400099999
6,"Dortmund, Nordrhein-Westfalen, Deutschland",1987-01-07,-1.6,-3.8,-2.5,-1.6,-8.3,-5.5,-6.5,74.57,0,,0,,,,,18.4,93.5,1024.9,84.2,16.7,,,,,1987-01-07T08:34:41,1987-01-07T16:38:10,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10400099999
7,"Dortmund, Nordrhein-Westfalen, Deutschland",1987-01-08,-0.4,-5.8,-2.9,-3.1,-10.4,-6.4,-5.1,85.03,0,,0,,,,,22.3,176.7,1027.3,64.2,6.8,,,,,1987-01-08T08:34:15,1987-01-08T16:39:29,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10400099999
8,"Dortmund, Nordrhein-Westfalen, Deutschland",1987-01-09,-0.4,-2.3,-1.4,-0.8,-8.3,-5.2,-3.7,84.33,0,,0,,,,,27.7,231.3,1015.8,93.3,8.4,,,,,1987-01-09T08:33:46,1987-01-09T16:40:49,0.37,Overcast,Cloudy skies throughout the day.,cloudy,10400099999
9,"Dortmund, Nordrhein-Westfalen, Deutschland",1987-01-10,-0.9,-7.6,-5.4,-3.1,-15.9,-11.8,-7.7,83.93,0,,0,,,,,27.7,46.3,1011.7,90.8,7.4,,,,,1987-01-10T08:33:14,1987-01-10T16:42:12,0.41,Overcast,Cloudy skies throughout the day.,cloudy,10400099999
