,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-01,7.5,5.9,6.5,7.5,5.1,6.3,5.5,93.24,0,,0,,,,,8.2,242.3,1038.3,96,2.4,,,,,1989-01-01T08:36:03,1989-01-01T16:31:44,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"10416099999,10400099999,10315099999"
1,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-02,8.2,4.1,5.3,6.1,1.8,4.5,3.9,90.67,0,,0,,,,,13,67.5,1037.4,52.4,4.4,,,,,1989-01-02T08:35:56,1989-01-02T16:32:49,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,10315099999"
2,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-03,7.9,0.8,4.1,5.9,-2.3,1.9,0.4,77.74,0,,0,,,,,22.3,148.5,1033.6,2.7,14.7,,,,,1989-01-03T08:35:45,1989-01-03T16:33:56,0.9,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,10315099999"
3,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-04,7,0.9,4.5,4.3,-2.6,0.9,0.4,74.94,0,,0,,,,,22.3,178.6,1030.5,38.8,9.5,,,,,1989-01-04T08:35:30,1989-01-04T16:35:06,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,10315099999"
4,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-05,6,4.8,5.4,2.8,0.6,1.5,2.5,81.75,0,,0,,,,,36.4,227.4,1026.4,83.5,9.4,,,,,1989-01-05T08:35:13,1989-01-05T16:36:18,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,10315099999"
5,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-06,8,4.7,6.2,7.3,0.4,3.7,5.1,92.23,0,,0,,,,,22.3,178.9,1012.3,77.6,5.5,,,,,1989-01-06T08:34:52,1989-01-06T16:37:33,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,10315099999"
6,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-07,7.2,3,5.4,5.3,-0.6,2.1,3.7,88.98,0,,0,,,,,25.3,273.9,1021.3,93.1,5.1,,,,,1989-01-07T08:34:28,1989-01-07T16:38:50,1,Overcast,Cloudy skies throughout the day.,cloudy,"10416099999,10400099999,10315099999"
7,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-08,9.7,7.4,8.7,7.6,4.3,6,7.6,92.67,0,,0,,,,,27,239.7,1021.5,79.7,3.3,,,,,1989-01-08T08:34:00,1989-01-08T16:40:10,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,10315099999"
8,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-09,10.7,8.1,9,10.7,5.4,7.2,7.2,89.01,0,,0,,,,,16.7,202.7,1018.2,92.4,8.2,,,,,1989-01-09T08:33:30,1989-01-09T16:41:31,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"10416099999,10400099999,10315099999"
9,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-10,8.7,5.9,7.1,7.5,2.7,4.2,5.7,90.94,0,,0,,,,,27.5,236.8,1018.3,89.8,9,,,,,1989-01-10T08:32:56,1989-01-10T16:42:55,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,10315099999"
10,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-11,7,2.7,4.2,4.5,-1.1,1.3,1.8,85.26,0,,0,,,,,22.1,198.4,1025.1,13.3,6.5,,,,,1989-01-11T08:32:19,1989-01-11T16:44:21,0.09,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,10315099999"
11,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-12,10.2,4.1,7,10.2,0.1,3.5,3.6,78.8,0,,0,,,,,33.4,178.9,1018.6,33.9,11.5,,,,,1989-01-12T08:31:39,1989-01-12T16:45:48,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"10416099999,10400099999,10315099999"
12,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-13,8.1,3.1,5.6,5.1,-0.2,2,1.6,76.88,0,,0,,,,,25.7,214.3,1030.9,9.7,16.1,,,,,1989-01-13T08:30:56,1989-01-13T16:47:18,0.19,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,10315099999"
13,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-14,9.1,4.4,7,5.2,1.1,3.3,3,76.09,0,,0,,,,,36,205.8,1030.5,52.2,17.3,,,,,1989-01-14T08:30:10,1989-01-14T16:48:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,10315099999"
14,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-15,9,3.9,6.5,4.9,0,2.7,3,78.55,0,,0,,,,,36.5,221.3,1036.4,39.5,18.8,,,,,1989-01-15T08:29:21,1989-01-15T16:50:22,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"10416099999,10400099999,10315099999"
15,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-16,9,7.4,8,6.5,4.2,5.2,4.4,78.6,0,,0,,,,,22.1,224.3,1034.4,92.4,15.4,,,,,1989-01-16T08:28:29,1989-01-16T16:51:56,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"10416099999,10400099999,10315099999"
16,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-17,7.2,4.4,5.2,4.2,0.4,1.7,2.5,83.5,0,,0,,,,,27.2,215.7,1032.3,73.3,10,,,,,1989-01-17T08:27:34,1989-01-17T16:53:32,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,10315099999"
17,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-18,6.1,1.8,4.4,4.5,-0.3,2.5,2.1,85.74,0,,0,,,,,14.5,237.3,1037.1,61,7,,,,,1989-01-18T08:26:36,1989-01-18T16:55:09,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,10315099999"
18,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-19,2,0.1,1,2,-1.4,0.4,0,92.96,0,,0,,,,,7.5,190.1,1036.7,18.1,1.4,,,,,1989-01-19T08:25:36,1989-01-19T16:56:48,0.47,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,10315099999"
19,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-20,3.4,-0.9,0.9,-0.5,-5.1,-2.4,-0.9,88.45,0,,0,,,,,16.6,184,1031.4,79.5,4.7,,,,,1989-01-20T08:24:33,1989-01-20T16:58:27,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,10315099999"
20,"Dortmund, Nordrhein-Westfalen, Deutschland",1989-01-21,7.1,2.4,4.9,5.3,-2,1.1,1.4,78.53,0,,0,,,,,29.2,171.5,1019.8,72,10.7,,,,,1989-01-21T08:23:27,1989-01-21T17:00:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10400099999,10315099999"
