,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Dortmund, Nordrhein-Westfalen, Deutschland",1994-01-01,5.2,1.4,3.5,3.6,-1.5,1,1.3,85.83,0,,0,,,,,16.6,259.6,1012,83.3,25,,,,,1994-01-01T08:36:01,1994-01-01T16:31:31,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10513099999
1,"Dortmund, Nordrhein-Westfalen, Deutschland",1994-01-02,8.2,0.9,3.9,4.7,-4.4,-0.8,1.1,82.72,0,,0,,,,,43.9,193,1001.8,80.6,16,,,,,1994-01-02T08:35:55,1994-01-02T16:32:35,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999"
2,"Dortmund, Nordrhein-Westfalen, Deutschland",1994-01-03,8.9,5.1,6.5,7.7,0.4,3.5,4,84.24,0,,0,,,,,27.3,209.5,1001.8,83.8,21,,,,,1994-01-03T08:35:44,1994-01-03T16:33:42,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999,10424099999"
3,"Dortmund, Nordrhein-Westfalen, Deutschland",1994-01-04,7.3,4.1,5.7,4.4,-0.8,2,1.4,74.54,0,,0,,,,,34.8,184.3,997.1,53.9,23.5,,,,,1994-01-04T08:35:31,1994-01-04T16:34:51,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999,10424099999"
4,"Dortmund, Nordrhein-Westfalen, Deutschland",1994-01-05,7.2,4.1,5.4,4.4,-0.7,1.6,1.8,77.6,0,,0,,,,,35,186.8,993,83.9,21.8,,,,,1994-01-05T08:35:14,1994-01-05T16:36:03,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999,10424099999"
5,"Dortmund, Nordrhein-Westfalen, Deutschland",1994-01-06,8.9,6.1,7.1,7.4,2.2,4.3,3.6,78.45,0,,0,,,,,22.2,151.4,986.6,80.7,26,,,,,1994-01-06T08:34:54,1994-01-06T16:37:18,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999,10424099999"
6,"Dortmund, Nordrhein-Westfalen, Deutschland",1994-01-07,8.7,3.7,5.1,6.8,1.1,2.7,2.2,81.83,0,,0,,,,,20.2,199.2,996.5,68,19.3,,,,,1994-01-07T08:34:30,1994-01-07T16:38:34,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999,10424099999"
7,"Dortmund, Nordrhein-Westfalen, Deutschland",1994-01-08,5.1,0.7,3,3.4,-3,0.5,-0.2,79.48,0,,0,,,,,16.5,158.1,1011.8,57.3,16.6,,,,,1994-01-08T08:34:03,1994-01-08T16:39:53,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999"
8,"Dortmund, Nordrhein-Westfalen, Deutschland",1994-01-09,5,-0.3,2.2,2.9,-4,-0.7,-0.5,82.47,0,,0,,,,,20.5,129.5,1011.7,35.3,14,,,,,1994-01-09T08:33:33,1994-01-09T16:41:14,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999"
9,"Dortmund, Nordrhein-Westfalen, Deutschland",1994-01-10,7,2.7,4.4,5.1,-1.4,1.9,0.5,76.49,0,,0,,,,,22.3,123,1001.9,32.1,12.6,,,,,1994-01-10T08:33:00,1994-01-10T16:42:38,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999,10424099999"
