,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-01,8.1,6.7,7.4,6.8,3.3,4.8,6,90.93,0,,0,,,0,,21.2,249.2,1029.8,97.7,5.6,,,,,1975-01-01T08:36:06,1975-01-01T16:31:08,0.58,Overcast,Cloudy skies throughout the day.,cloudy,"10410099999,10400099999,10313099999,10513099999"
1,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-02,8.3,6,7.1,8.3,4.1,6.1,5.3,88.24,0,,0,,,0,,9,174.6,1032.8,93,7.4,,,,,1975-01-02T08:36:01,1975-01-02T16:32:11,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"10410099999,10400099999,10313099999,10513099999"
2,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-03,5.7,4.4,5.1,4.2,1.1,2.7,2.5,83.57,0,,0,,,0,,14.6,216.6,1030.9,90.1,9.2,,,,,1975-01-03T08:35:52,1975-01-03T16:33:17,0.68,Overcast,Cloudy skies throughout the day.,cloudy,"10410099999,10400099999,10313099999,10513099999"
3,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-04,6.1,3.6,4.9,3.3,-0.5,1.3,3.1,88.25,0,,0,,,0,,22,248.4,1031.4,93.9,7.3,,,,,1975-01-04T08:35:40,1975-01-04T16:34:25,0.74,Overcast,Cloudy skies throughout the day.,cloudy,"10410099999,10400099999,10313099999,10513099999"
4,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-05,8.1,5,6.2,5,0.5,2.3,5,92.32,0,,0,,,0,,27.1,238.7,1027.6,95.3,6.1,,,,,1975-01-05T08:35:24,1975-01-05T16:35:36,0.79,Overcast,Cloudy skies throughout the day.,cloudy,"10410099999,10400099999,10313099999,10513099999"
5,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-06,9.4,7.4,8.2,6,3.3,4.6,6.6,89.44,0,,0,,,0,,31.9,246.5,1018.8,97.5,8,,,,,1975-01-06T08:35:05,1975-01-06T16:36:50,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"10410099999,10400099999,10313099999,10513099999"
6,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-07,7.3,3.1,5.8,2.9,0.3,2,4.1,89.38,0,,0,,,0,,34.9,276.6,1010.9,94.6,12.5,,,,,1975-01-07T08:34:43,1975-01-07T16:38:05,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"10410099999,10400099999,10313099999,10513099999"
7,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-08,5.5,0.7,3.4,2.1,-1.8,0.4,0.9,83.97,0,,0,,,0,,22.2,275.1,1015.6,59.3,14.4,,,,,1975-01-08T08:34:17,1975-01-08T16:39:23,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10410099999,10400099999,10313099999,10513099999"
8,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-09,7.1,-0.3,3.5,4.2,-4.1,0,1.5,86.97,0,,0,,,0,,20.6,189.8,1023,71.7,8.4,,,,,1975-01-09T08:33:49,1975-01-09T16:40:44,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10410099999,10400099999,10313099999,10513099999"
9,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-10,7.8,7,7.5,5.5,3.8,4.6,3.6,76.48,0,,0,,,0,,21.5,223.7,1021.2,78.5,12.9,,,,,1975-01-10T08:33:17,1975-01-10T16:42:06,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10410099999,10400099999,10313099999,10513099999"
10,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-11,8.4,4.7,6.9,5.4,1.1,3.6,3.8,80.94,0,,0,,,0,,27.5,207.7,1015.9,82,10.5,,,,,1975-01-11T08:32:42,1975-01-11T16:43:31,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10410099999,10400099999,10313099999,10513099999"
11,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-12,10.4,5.8,8.2,10.4,2.8,6,4.7,78.63,0,,0,,,0,,27,192,1015.4,50.7,12.1,,,,,1975-01-12T08:32:04,1975-01-12T16:44:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10410099999,10400099999,10313099999,10513099999"
12,"Dortmund, Nordrhein-Westfalen, Deutschland",1975-01-13,9.7,6.9,8,7.4,3.5,5.1,4.5,79.23,0,,0,,,0,,27,207,1019.1,35.9,15,,,,,1975-01-13T08:31:22,1975-01-13T16:46:25,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10410099999,10400099999,10313099999,10513099999"
