,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Dortmund, Nordrhein-Westfalen, Deutschland",2001-01-01,4.8,-1.9,2.3,0.5,-5.6,-2.2,-1.9,74.66,0,,0,,,10,,39.4,168.1,1004,52.9,10.6,,,,,2001-01-01T08:35:59,2001-01-01T16:31:49,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
1,"Dortmund, Nordrhein-Westfalen, Deutschland",2001-01-02,10.8,2.9,7.6,10.8,1.5,5.2,4.4,80.66,0,,0,,,,,30.6,185.6,997.4,28.4,10.5,,,,,2001-01-02T08:35:51,2001-01-02T16:32:54,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
2,"Dortmund, Nordrhein-Westfalen, Deutschland",2001-01-03,7.9,2.9,6.1,6,1.2,3.2,3,80.53,0,,0,,,,,31.1,214.3,1003.7,38.9,10.9,,,,,2001-01-03T08:35:40,2001-01-03T16:34:02,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
3,"Dortmund, Nordrhein-Westfalen, Deutschland",2001-01-04,7.9,3.4,6.4,4.5,0.9,2.9,2.7,77.77,0,,0,,,,,32.4,181,1000.6,39.1,10.7,,,,,2001-01-04T08:35:25,2001-01-04T16:35:12,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
4,"Dortmund, Nordrhein-Westfalen, Deutschland",2001-01-05,8.9,4.6,7,5.9,1.2,3.6,4.5,84.15,0,,0,,,,,34.2,195.3,993.4,57.9,9.9,,,,,2001-01-05T08:35:08,2001-01-05T16:36:24,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
5,"Dortmund, Nordrhein-Westfalen, Deutschland",2001-01-06,8.9,3.9,6.6,7.8,1.5,3.5,5,89.47,0,,0,,,,,27.8,223.2,997.9,62.2,9,,,,,2001-01-06T08:34:46,2001-01-06T16:37:39,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
6,"Dortmund, Nordrhein-Westfalen, Deutschland",2001-01-07,6.8,3.2,4.9,3.5,0,2,2.2,82.48,0,,0,,,,,22.1,210.1,1010.5,36.1,10.9,,,,,2001-01-07T08:34:22,2001-01-07T16:38:57,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"10437499999,10416099999,10418099999"
7,"Dortmund, Nordrhein-Westfalen, Deutschland",2001-01-08,5.8,2.2,3.9,2.5,-1.5,0.7,1.1,82.65,0,,0,,,,,30.8,218.6,1013.6,47,11,,,,,2001-01-08T08:33:54,2001-01-08T16:40:16,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
8,"Dortmund, Nordrhein-Westfalen, Deutschland",2001-01-09,4.9,0.6,3.5,2.4,-0.4,0.9,1.9,89.08,0,,0,,,,,20.7,214.4,1015.3,61.8,7.1,,,,,2001-01-09T08:33:23,2001-01-09T16:41:38,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
9,"Dortmund, Nordrhein-Westfalen, Deutschland",2001-01-10,2.9,-0.6,1.1,0.8,-3.9,-1.2,-0.3,90.25,0,,0,,,,,19.1,72.4,1013.7,40.2,8.5,,,,,2001-01-10T08:32:49,2001-01-10T16:43:02,0.51,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"10437499999,10416099999,10418099999"
