,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Dortmund, Nordrhein-Westfalen, Deutschland",1993-01-01,2,-8.8,-3.6,1.1,-12.9,-6.7,-6.9,76.97,0,,0,,,,,13,115,1035.8,0,10.3,,,,,1993-01-01T08:36:01,1993-01-01T16:31:46,0.27,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10400099999,10513099999,10315099999"
1,"Dortmund, Nordrhein-Westfalen, Deutschland",1993-01-02,0.2,-8.1,-4.3,0.2,-12.5,-7.7,-8.7,73.72,0,,0,,,,,14.7,97.6,1038,0,12.1,,,,,1993-01-02T08:35:53,1993-01-02T16:32:51,0.31,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10513099999"
2,"Dortmund, Nordrhein-Westfalen, Deutschland",1993-01-03,-4.9,-11.1,-7.7,-7.8,-16.6,-12.1,-10.9,77.86,0,,0,,,,,14.8,76.5,1035.9,0,10.4,,,,,1993-01-03T08:35:42,1993-01-03T16:33:59,0.36,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10513099999"
3,"Dortmund, Nordrhein-Westfalen, Deutschland",1993-01-04,-2,-11.1,-6.1,-4.1,-15.6,-9.7,-9.4,78.31,0,,0,,,,,14.7,135,1030.9,19.4,9.9,,,,,1993-01-04T08:35:28,1993-01-04T16:35:09,0.41,Clear,Clear conditions throughout the day.,clear-day,"10416099999,10513099999,10424099999"
4,"Dortmund, Nordrhein-Westfalen, Deutschland",1993-01-05,6,-30.5,-0.9,1.7,-30.5,-5.6,-6.2,65.47,0,,0,,,32,,32.9,157.4,1031.3,56.7,10.4,,,,,1993-01-05T08:35:10,1993-01-05T16:36:21,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999,10424099999"
5,"Dortmund, Nordrhein-Westfalen, Deutschland",1993-01-06,10.1,2.6,7.3,10.1,-0.5,4.5,6.2,93.15,0,,0,,,,,32.8,181.8,1028.3,90.3,7.9,,,,,1993-01-06T08:34:49,1993-01-06T16:37:36,0.47,Overcast,Cloudy skies throughout the day.,cloudy,"10416099999,10513099999,10424099999"
6,"Dortmund, Nordrhein-Westfalen, Deutschland",1993-01-07,9.7,4.1,6.9,8.6,0.7,4.6,5.3,90.16,0,,0,,,,,27.7,220.4,1024.9,74.7,12.6,,,,,1993-01-07T08:34:25,1993-01-07T16:38:53,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999,10424099999"
7,"Dortmund, Nordrhein-Westfalen, Deutschland",1993-01-08,10,-0.1,7,10,-2.8,4.1,3.9,81.47,0,,0,,,,,36.2,222.6,1025.7,48.6,16.6,,,,,1993-01-08T08:33:57,1993-01-08T16:40:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999"
8,"Dortmund, Nordrhein-Westfalen, Deutschland",1993-01-09,10,-0.8,5.7,10,-4.8,2.6,3.2,84.45,0,,0,,,,,31,165.7,1023.9,54.9,17.1,,,,,1993-01-09T08:33:26,1993-01-09T16:41:34,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999"
9,"Dortmund, Nordrhein-Westfalen, Deutschland",1993-01-10,11.4,9.2,10.4,11.4,7.7,10.1,7.8,84.14,0,,0,,,,,36.5,202.4,1013,85.6,21.5,,,,,1993-01-10T08:32:52,1993-01-10T16:42:58,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10416099999,10513099999"
