name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dortmund,2021-01-11,4.5,0.3,2,0,-4.6,-2.6,-0.2,84.9,0.03,100,4.17,rain,,,,25.4,224.2,1019.3,93.9,21.6,9.8,0.9,0,,2021-01-11T08:32:05,2021-01-11T16:44:39,0.99,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-01-12,6.6,1.5,4.7,3.7,-2.1,0.9,2.9,88.1,15.16,100,79.17,rain,,,,26.4,258.2,1008.7,56,19.7,13.5,1.1,1,,2021-01-12T08:31:24,2021-01-12T16:46:07,1,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-01-13,4,0.8,2.4,-0.5,-3.7,-2,0.2,85.2,0.28,100,16.67,"rain,snow",,,,26.4,259.5,1015.1,53.4,23.3,28.4,2.4,2,,2021-01-13T08:30:40,2021-01-13T16:47:37,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03098,05480,13696,06337,01303,AS204,13700"
Dortmund,2021-01-14,2.4,-1,0.8,-1,-3.3,-2.4,-2.2,80.8,0,0,0,,,,,15.3,166.5,1019.4,71,39.6,21.3,1.9,1,,2021-01-14T08:29:54,2021-01-14T16:49:09,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-01-15,1,-0.5,0.2,-1.2,-3.6,-2.8,-2.5,82,0.01,100,4.17,"rain,snow",,,,12.3,156.1,1026.7,44.4,24.9,13.9,1.2,1,,2021-01-15T08:29:04,2021-01-15T16:50:42,0.03,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-01-16,1.1,-1.5,-0.1,-0.7,-5.3,-2.9,-3.5,78.6,0.8,100,12.5,"rain,snow",,,,15.2,218.2,1025.4,92.6,25,14.8,1.2,1,,2021-01-16T08:28:11,2021-01-16T16:52:16,0.06,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-01-17,4.2,-1.4,0.7,1.5,-5,-1.7,-0.1,94.4,3.88,100,70.83,"rain,snow",,,,13.2,217.3,1018.7,94.6,6,10.7,0.9,1,,2021-01-17T08:27:16,2021-01-17T16:53:52,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-01-18,5.5,3.5,4.4,1.8,0.2,0.9,2.7,88.7,0.95,100,58.33,rain,,,,21.7,247.2,1021.9,96.3,16.7,19.9,1.7,1,,2021-01-18T08:26:18,2021-01-18T16:55:30,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-01-19,8,3.9,5.7,4.1,-0.8,1.4,3.9,88.4,11.07,100,79.17,rain,,,,29.5,224,1010.2,99.5,19.5,8,0.6,0,,2021-01-19T08:25:17,2021-01-19T16:57:09,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-01-20,10.1,5.6,8,10.1,1.6,4.7,1.9,65.6,0.02,100,4.17,rain,,,,27.8,197.4,1000.9,96.4,45,40.4,3.3,3,,2021-01-20T08:24:13,2021-01-20T16:58:49,0.23,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-01-21,12,5.7,8.5,12,0.8,5.9,3,69.1,4.94,100,29.17,rain,,,,38.2,200.7,992.1,73.7,30.4,40.1,3.5,3,,2021-01-21T08:23:07,2021-01-21T17:00:30,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-01-22,10.2,-0.4,4.8,10.2,-2.9,1.9,2,82.5,3.42,100,33.33,rain,,,,31.3,229.2,992.3,93.1,32,29.1,2.5,2,,2021-01-22T08:21:58,2021-01-22T17:02:12,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03098,05480,13696,06337,01303,AS204,13700"
Dortmund,2021-01-23,5.9,-0.6,2.8,4.1,-2.8,0.5,0.2,83.3,0,0,0,,,,,14.5,163.3,996.1,89,33.8,34.7,2.9,3,,2021-01-23T08:20:47,2021-01-23T17:03:55,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03098,05480,13696,06337,01303,AS204,13700"
Dortmund,2021-01-24,2.4,-1,1.1,-0.1,-4.1,-2,0,92.4,8.56,100,50,"rain,snow",,,,16.8,201.8,997.2,89,11.2,14,1.3,1,,2021-01-24T08:19:33,2021-01-24T17:05:39,0.41,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"03098,05480,13696,06337,01303,AS204,13700"
Dortmund,2021-01-25,3.2,-1.4,0.3,1.3,-4,-1.8,-2,85.2,0.84,100,25,"rain,snow",,,,17.7,166.5,1004.4,56.2,22.3,43,3.9,2,,2021-01-25T08:18:16,2021-01-25T17:07:24,0.44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03098,05480,13696,06337,01303,AS204,13700"
Dortmund,2021-01-26,4.3,1.1,2.9,1.8,-3.4,-0.9,1.1,88.1,3.45,100,75,"rain,snow",,,,25.4,259.2,1014.9,83.2,16.9,28.4,2.4,2,,2021-01-26T08:16:58,2021-01-26T17:09:10,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03098,05480,13696,06337,01303,AS204,13700"
Dortmund,2021-01-27,4.9,1,2.5,1.8,-3.4,-1.1,0.8,88.9,1.68,100,54.17,"rain,snow",,,,17.5,220.4,1013.2,96,17,9,0.8,0,,2021-01-27T08:15:37,2021-01-27T17:10:56,0.49,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"03098,05480,13696,06337,01303,AS204,13700"
Dortmund,2021-01-28,5.2,2.8,4.3,3.2,1.4,2.5,3.8,96.9,13.62,100,75,rain,,,,13.2,136.7,1004.4,90.7,7.9,12.4,1.1,1,,2021-01-28T08:14:13,2021-01-28T17:12:43,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03098,05480,13696,06337,01303,AS204,13700"
Dortmund,2021-01-29,9.1,2.9,7,5.8,1.2,4.2,5.6,91.1,15.66,100,95.83,rain,,,,34.6,221.3,995.8,79.9,15.3,13.5,1,1,,2021-01-29T08:12:48,2021-01-29T17:14:31,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,05480,13696,06337,01303,AS204,13700"
Dortmund,2021-01-30,6.4,-0.7,1,1.9,-5.3,-3.4,-1.9,81.2,0.3,100,16.67,"rain,snow",,,,29.6,125.8,1002.1,78.4,31,38,3.2,2,,2021-01-30T08:11:20,2021-01-30T17:16:19,0.52,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"03098,D5453,05480,13696,06337,01303,AS204,13700"
Dortmund,2021-01-31,2.1,-4.1,-1,-0.9,-7.5,-4.5,-4,80.7,0,0,0,,,,,13.1,81.6,1002.6,57.3,34.1,64.6,5.5,4,,2021-01-31T08:09:50,2021-01-31T17:18:07,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-01,4.1,0.3,2.2,3.2,-3.3,0,0.9,91.2,0.27,100,37.5,"rain,snow",,,,15.5,158.3,995,87.1,14.4,23.8,2.1,1,,2021-02-01T08:08:19,2021-02-01T17:19:56,0.59,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-02,9.8,2.4,5.5,7.3,-1.2,2.8,4.7,94.9,6.75,100,70.83,rain,,,,20.8,207.6,1000.8,81.2,11.4,18.1,1.5,1,,2021-02-02T08:06:45,2021-02-02T17:21:45,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-03,10.4,7.1,9,10.4,4.1,7,7.4,89.9,13.53,100,83.33,rain,,,,22.7,219.7,997.6,75.1,21.5,15.8,1.2,1,,2021-02-03T08:05:09,2021-02-03T17:23:35,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-04,8.9,3.6,6.9,7.7,2.3,4.6,4.6,85.7,2.64,100,33.33,rain,,,,21.4,218.4,1012,84,28.4,50.6,4.5,3,,2021-02-04T08:03:32,2021-02-04T17:25:24,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-05,9.8,4.4,6.4,9.4,2.6,5.3,4.3,86.7,0.13,100,16.67,rain,,,,9.3,121.5,1012.5,98.8,32,28.1,2.5,1,,2021-02-05T08:01:52,2021-02-05T17:27:14,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-06,6,-0.9,3.3,5.2,-6.9,-0.4,2.2,92.3,3.22,100,70.83,"rain,snow",,,,26.8,68.1,1009.6,99.3,10.2,20.7,1.7,1,,2021-02-06T08:00:11,2021-02-06T17:29:04,0.85,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-07,-1.1,-5.3,-3.6,-7.5,-10.7,-9.5,-5.2,88.6,18.78,100,91.67,"rain,snow",,,,26.5,71,1000.4,96.3,7.1,17,1.5,1,,2021-02-07T07:58:28,2021-02-07T17:30:54,0.9,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-08,-5.1,-9,-7,-10.7,-14.4,-12.9,-9.5,81.9,2.07,100,62.5,snow,,,,17.5,61.6,1001.7,96.8,11.1,24.6,2.2,1,,2021-02-08T07:56:43,2021-02-08T17:32:44,0.94,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-09,-6.4,-12.1,-8.9,-8.4,-15.5,-11.4,-11.8,79.7,0.01,100,4.17,snow,,,,8.4,98.4,1007.7,47.2,17.3,87.5,7.5,5,,2021-02-09T07:54:57,2021-02-09T17:34:35,0.97,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow,"03098,D5453,05480,13696,06337,01303"
Dortmund,2021-02-10,-3.7,-15.2,-8.9,-6.7,-15.3,-11.2,-11.2,83.7,0.01,100,4.17,snow,,,,9.4,171.6,1014,46.3,13.9,34.2,2.8,1,,2021-02-10T07:53:09,2021-02-10T17:36:25,1,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-11,-2.3,-14,-7,-2.4,-16.3,-8,-9.8,81,0,0,0,,,,,6.2,150.5,1029.3,6.9,28.8,90.6,7.7,5,,2021-02-11T07:51:20,2021-02-11T17:38:15,1,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-12,-4.3,-17.3,-10.5,-9.1,-21.2,-14,-13.4,80.1,0,0,0,,,,,14.7,70.9,1035.2,0.5,29.7,91.4,7.7,5,,2021-02-12T07:49:29,2021-02-12T17:40:05,0,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-13,-1.5,-15.4,-8.3,-5.8,-21.3,-12.7,-12.5,73.6,0,0,0,,,,,14.7,88.3,1040.5,0,33.7,108.6,9.3,5,,2021-02-13T07:47:37,2021-02-13T17:41:55,0.02,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-14,4.1,-12.4,-3.9,0.9,-17.5,-8.2,-12.8,55.2,0,0,0,,,,,23.7,111.4,1038.4,41.2,27.4,102,8.8,5,,2021-02-14T07:45:43,2021-02-14T17:43:45,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-15,3.7,1,2.4,0.6,-3.9,-2,-4.9,63,3.63,100,33.33,rain,,,,27.2,179.9,1026.8,99.3,25,23.8,2,1,,2021-02-15T07:43:48,2021-02-15T17:45:34,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-16,9.9,3.1,6.6,8.2,0.3,4.2,3.5,81.7,0.87,100,16.67,rain,,,,19.9,195.6,1017,96.2,25.5,58.9,5.1,3,,2021-02-16T07:41:52,2021-02-16T17:47:24,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-17,11.1,6.9,8.7,11.1,3.4,6.6,5.4,79.9,1.39,100,29.17,rain,,,,21.8,230,1016.4,76.7,34.1,56.2,4.7,3,,2021-02-17T07:39:55,2021-02-17T17:49:13,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-18,12.9,6.2,8.9,12.9,3.5,6.9,4.2,73.7,2.28,100,25,rain,,,,24.4,179.6,1012.6,95,38.4,67.1,5.9,4,,2021-02-18T07:37:56,2021-02-18T17:51:02,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-19,10.9,2.9,7.4,10.9,0,5.2,3.2,75.7,0.09,100,8.33,rain,,,,20.9,201,1016.6,56.4,37.6,104.5,9.2,5,,2021-02-19T07:35:56,2021-02-19T17:52:51,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-20,15.9,7.7,11.7,15.9,5.6,10.8,5.6,67.1,0,0,0,,,,,23.9,168.2,1014.8,48,44,104.1,9,5,,2021-02-20T07:33:55,2021-02-20T17:54:40,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-21,18.3,6.7,12.1,18.3,4,11.1,3.7,58.1,0,0,0,,,,,23.4,172.8,1014.8,16.6,45.2,116.5,10.1,5,,2021-02-21T07:31:53,2021-02-21T17:56:28,0.33,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-22,18.1,2.9,10.2,18.1,0.5,9.3,2,59.7,0,0,0,,,,,12.6,158.9,1019.8,1.5,44,84.2,7.3,3,,2021-02-22T07:29:50,2021-02-22T17:58:17,0.38,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-23,18,10.3,14,18,10.3,14,6.8,62.3,0,0,0,,,,,23.2,209.7,1029.7,43.2,36.9,73.8,6.5,3,,2021-02-23T07:27:46,2021-02-23T18:00:05,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-24,19.3,8.4,13.9,19.3,6.9,13.8,7.6,67.5,0,0,0,,,,,17.3,200.4,1029.9,2.7,29.9,117.7,10.2,5,,2021-02-24T07:25:41,2021-02-24T18:01:52,0.45,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-25,18.2,8,13.1,18.2,6.8,13,6.9,66.9,0.05,100,16.67,rain,,,,15.6,218.3,1026.8,36.3,28.1,114.9,10.1,5,,2021-02-25T07:23:35,2021-02-25T18:03:39,0.48,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-26,10.5,3.1,7.8,10.5,0.8,6.4,3.7,76.5,4.99,100,41.67,rain,,,,15.1,276,1029,48,31.9,84.8,7.3,4,,2021-02-26T07:21:28,2021-02-26T18:05:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-27,6.3,1.6,4.4,4.8,-0.7,2.9,2,85.2,0,0,0,,,,,10.2,169.6,,46.3,21.5,82.3,7.1,4,,2021-02-27T07:19:21,2021-02-27T18:07:13,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-02-28,10.1,1,5.7,10.1,-0.8,4.1,3.1,84,0,0,0,,,,,14.9,64.3,1037.4,1.6,22.1,124.4,10.9,6,,2021-02-28T07:17:12,2021-02-28T18:09:00,0.51,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-01,6.6,0.1,3.1,4.8,-2.7,0.6,2.2,94.2,0,0,0,,,,,11.8,65.3,1034.3,23.5,12.9,38.4,3.2,1,,2021-03-01T07:15:03,2021-03-01T18:10:46,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-02,17,-1.6,6.1,17,-4.3,4.8,0.7,72.7,0,0,0,,,,,13.9,105.5,1031.4,0,32.4,139.2,12.2,6,,2021-03-02T07:12:53,2021-03-02T18:12:32,0.57,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-03,15.4,1.7,7.5,15.4,0,6.8,2.3,71.8,0,0,0,,,,,16.6,208.3,1027.8,11.3,27.9,104.1,9,5,,2021-03-03T07:10:43,2021-03-03T18:14:18,0.61,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-04,4.5,3,3.7,4.1,-0.1,1.9,2.8,94.1,12.08,100,75,rain,,,,12,313,1021.2,72.7,5.8,15.7,1.3,1,,2021-03-04T07:08:32,2021-03-04T18:16:03,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-05,5.1,-2.9,1.7,2.7,-3.9,-0.9,-3.3,71.7,0.06,100,8.33,"rain,snow",,,,14.8,113.1,1027.9,16.2,29.1,147.4,12.8,6,,2021-03-05T07:06:20,2021-03-05T18:17:48,0.72,"Snow, Rain",Clear conditions throughout the day with early morning snow or rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-06,6,-5,-0.1,4.2,-6.4,-1.1,-4.3,75.1,0,0,0,,,,,10.4,77.4,1033.5,4.8,35.2,139.1,12.1,6,,2021-03-06T07:04:07,2021-03-06T18:19:33,0.78,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-07,5.6,-4.6,0.4,3.3,-4.9,-0.9,-3.7,75.7,0,0,0,,,,,13.2,182.5,1026,7.8,35.2,123.4,10.7,5,,2021-03-07T07:01:55,2021-03-07T18:21:17,0.83,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-08,5.1,1.7,3.2,5.1,-0.5,2.1,1,86.2,1.26,100,33.33,"rain,snow",,,,7.5,231.1,1023,86.1,11.3,35.5,2.8,2,,2021-03-08T06:59:41,2021-03-08T18:23:02,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-09,5.7,2.7,3.9,3.8,-1.2,1.4,2.7,91.9,3.47,100,79.17,rain,,,,17.3,229.1,1018.6,79.3,6.2,28.4,2.6,1,,2021-03-09T06:57:27,2021-03-09T18:24:46,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-10,9.7,1.8,6,7.7,0.4,4.1,2.4,79.5,0.23,100,4.17,rain,,,,24.9,208,1016.4,94.1,15.9,70.7,6.2,3,,2021-03-10T06:55:13,2021-03-10T18:26:29,0.96,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-11,13.5,5.7,8.9,13.5,1.6,6.5,4.2,73.5,7.5,100,79.17,rain,,,,47.8,227.5,999.7,68.5,31.3,82.1,7,5,,2021-03-11T06:52:58,2021-03-11T18:28:13,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-12,9.4,4.7,6.7,5.7,-0.3,2.5,2.3,74.2,6.17,100,58.33,rain,,,,32,234.6,1005.2,81.6,33.5,97.5,8.6,4,,2021-03-12T06:50:43,2021-03-12T18:29:56,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-13,8,5.2,6.6,3.7,0.7,2.4,2.5,75.6,9.74,100,79.17,rain,,,,38.6,230.4,997.1,71.6,26.6,76.6,6.7,5,,2021-03-13T06:48:28,2021-03-13T18:31:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-14,6.8,3.2,5.1,4.6,-1.1,1.5,1.8,79.6,4.06,100,45.83,rain,,,,22.8,249.5,1008.2,76.2,34.1,61.9,5.4,3,,2021-03-14T06:46:12,2021-03-14T18:33:22,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-15,7.8,3.8,5.5,4.3,0.3,2.2,2.9,83.1,8.03,100,91.67,rain,,,,24.7,278.6,1012.5,49.2,25.3,85.4,7.3,3,,2021-03-15T06:43:56,2021-03-15T18:35:05,0.02,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2021-03-16,7.8,4.7,5.8,5.5,1.5,3,2,77.1,1.67,100,54.17,rain,,,,17.3,292.3,1022.1,86.2,33.8,107.9,9.2,4,,2021-03-16T06:41:40,2021-03-16T18:36:47,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
