,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-01,1.1,-3.3,-1.1,-1.2,-7,-4.3,-3.8,82.65,0,,0,,,,,17.6,105.3,1017,25.8,10.5,,,,,2004-01-01T08:36:04,2004-01-01T16:31:03,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"10416099999,10424099999,10418099999"
1,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-02,-1.5,-4.9,-3.1,-5.8,-10.4,-8.3,-5.8,81.62,0,,0,,,,,25.9,66.2,1018.9,18.4,10.7,,,,,2004-01-02T08:35:58,2004-01-02T16:32:06,0.39,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10424099999,10418099999"
2,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-03,-1.9,-5.1,-2.8,-3.1,-7,-5.3,-6.3,77.56,0,,0,,,,,11.2,149.7,1024.8,67.5,11.1,,,,,2004-01-03T08:35:49,2004-01-03T16:33:11,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10424099999,10418099999"
3,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-04,3,-3.5,-0.5,-0.9,-9.4,-5.4,-1.9,90.63,0,,0,,,,,22.1,240.3,1016.7,72.2,5.1,,,,,2004-01-04T08:35:37,2004-01-04T16:34:20,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10320099999,10424099999,10418099999"
4,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-05,3.1,1.8,2.6,1.7,-2.7,-0.3,2.2,97.14,0,,0,,,,,18.2,218.9,1020,67.1,5.3,,,,,2004-01-05T08:35:22,2004-01-05T16:35:30,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
5,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-06,7.1,2.1,4.6,3.4,-1.5,0.7,4.1,96.98,0,,0,,,,,29.1,201.1,1017.5,73.7,8,,,,,2004-01-06T08:35:03,2004-01-06T16:36:44,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
6,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-07,8.1,3.1,5.3,5.9,0.3,2.5,4.5,94.98,0,,0,,,,,17.8,216.8,1018,48.8,6.2,,,,,2004-01-07T08:34:41,2004-01-07T16:37:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
7,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-08,6,1.1,4.3,3.1,-1.4,0.9,2.3,87.38,0,,0,,,,,31,168.1,1010,40.8,9.7,,,,,2004-01-08T08:34:16,2004-01-08T16:39:17,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
8,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-09,6.8,3.4,5.1,3.4,-0.6,1.8,4,92.94,0,,0,,,,,25.2,220.2,1002.3,69.5,8.6,,,,,2004-01-09T08:33:47,2004-01-09T16:40:38,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
9,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-10,6,2.1,4.5,2.9,-1.1,1,2.9,89.39,0,,0,,,,,20,229.9,1013,42.9,8.1,,,,,2004-01-10T08:33:15,2004-01-10T16:42:00,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
10,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-11,11.8,3.1,8.3,11.8,0.1,6.1,5.8,84.88,0,,0,,,,,41.8,212.5,1004.9,61.8,10.5,,,,,2004-01-11T08:32:40,2004-01-11T16:43:24,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
11,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-12,6,3.8,4.8,2.7,-1,1.1,2.8,87.02,0,,0,,,,,34.8,203.3,999.6,63.9,9.7,,,,,2004-01-12T08:32:02,2004-01-12T16:44:51,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
12,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-13,9,4.5,6.5,4.8,-0.3,2.3,4.1,84.95,0,,0,,,,,40.8,233.3,989.8,67,9.4,,,,,2004-01-13T08:31:21,2004-01-13T16:46:19,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
13,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-14,6.8,3.1,5,3.1,-1.4,0.2,2.2,82.9,0,,0,,,,,48.2,234.9,994.8,74,10.8,,,,,2004-01-14T08:30:37,2004-01-14T16:47:49,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
14,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-15,5.1,0.9,3.4,1.4,-3.7,-0.8,1.6,88.51,0,,0,,,,,24,248,1002.8,62.9,9.9,,,,,2004-01-15T08:29:50,2004-01-15T16:49:21,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
15,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-16,7,2.6,5,1.9,-1.9,-0.3,2.3,82.83,0,,0,,,,,45.6,218.8,992.6,75.4,10.5,,,,,2004-01-16T08:29:00,2004-01-16T16:50:54,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
16,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-17,6.1,2.4,4,3.1,-2.4,-0.8,1.5,84.71,0,,0,,,,,38.3,229.5,996.5,76.9,9.6,,,,,2004-01-17T08:28:07,2004-01-17T16:52:29,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
17,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-18,3.1,-2,0.7,2.4,-6.2,-2.7,-1.5,85.74,0,,0,,,,,23.7,137,1019.1,60.8,10.1,,,,,2004-01-18T08:27:11,2004-01-18T16:54:05,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
18,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-19,6.1,-1.7,2.5,1.8,-6.8,-2.8,1.6,94.11,0,,0,,,,,34.7,231.3,1012.9,66.5,6.4,,,,,2004-01-19T08:26:13,2004-01-19T16:55:43,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
19,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-20,6.6,-0.3,2.7,3.5,-3.3,0.2,0.1,83.48,0,,0,,,,,21.9,220.9,1009.7,69.1,10,,,,,2004-01-20T08:25:11,2004-01-20T16:57:22,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
20,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-21,1.1,-3.9,-0.8,-0.6,-6.6,-3,-4.9,73.68,0,,0,,,,,12.8,118.5,1020.6,49.1,11.3,,,,,2004-01-21T08:24:07,2004-01-21T16:59:02,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
21,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-22,2.1,-5.9,-1.6,-1.3,-7.5,-4.2,-5.5,75.73,0,,0,,,,,16.4,152.5,1022.4,18.4,11.6,,,,,2004-01-22T08:23:01,2004-01-22T17:00:43,0,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
22,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-23,6.3,0.1,2.3,5.5,-3.1,-0.1,-5.4,57.54,0,,0,,,,,14.6,169.1,1019.3,15.1,11.1,,,,,2004-01-23T08:21:51,2004-01-23T17:02:25,0.02,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
23,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-24,2.9,-0.9,1.4,1.1,-4.7,-2.3,-4.2,70.17,0,,0,,,,,23.1,196,1014.4,44,7.9,,,,,2004-01-24T08:20:40,2004-01-24T17:04:09,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
24,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-25,4,1.6,2.6,3,-1.6,-0.4,2.4,99.13,0,,0,,,,,14.7,243.9,1013.5,72.7,3.4,,,,,2004-01-25T08:19:25,2004-01-25T17:05:53,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
25,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-26,2.1,-2.2,0.7,2.1,-5.5,-2,-1,89.27,0,,0,,,,,16.6,117.3,1007,40.1,8.6,,,,,2004-01-26T08:18:09,2004-01-26T17:07:38,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
26,"Dortmund, Nordrhein-Westfalen, Deutschland",2004-01-27,-0.9,-2.4,-1.6,-2.8,-6.5,-4.9,-2.6,93.03,0,,0,,,,,15.3,148.8,1002.6,68,5.5,,,,,2004-01-27T08:16:50,2004-01-27T17:09:24,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10320099999,10416099999,10424099999,10418099999"
