name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dortmund,2022-01-11,6.4,-3.9,0.1,4.5,-5.9,-1.3,-2,86.6,0,0,0,,0,0,20.2,9.2,168,1033.9,32.7,25.4,50,4.2,3,10,2022-01-11T08:32:15,2022-01-11T16:44:19,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-12,3.1,0.1,2.3,2.9,-1.9,0.3,0.2,86.2,0,0,0,rain,0,0,27.4,11.2,242,1039.2,69.3,24.8,16.1,1.5,1,10,2022-01-12T08:31:35,2022-01-12T16:45:46,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-13,5.6,0.5,2.3,2.9,-2.2,-0.6,0.9,91,0,0,0,,0,0,31.3,12.8,238.7,1040.7,1.9,7.1,33.6,2.9,2,10,2022-01-13T08:30:52,2022-01-13T16:47:15,0.41,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-14,3.2,0.7,2,3.2,-2.4,-0.1,1.8,98.4,0,0,0,,0,0,33.1,12,208.6,1036.4,10.4,2.9,14.4,1.3,0,10,2022-01-14T08:30:06,2022-01-14T16:48:46,0.45,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-15,2.7,1.9,2.4,2.6,-0.5,1.1,2.2,98.2,0.01,100,4.17,rain,0,0,20.5,8.3,127.3,1029.5,66.7,2.8,18.8,1.6,1,10,2022-01-15T08:29:17,2022-01-15T16:50:19,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-16,4.9,1.7,3.5,1.9,-2,0.2,2.1,91.2,0.38,100,16.67,rain,0,0,46.8,19.6,239.1,1025.1,98.6,5.2,13.4,1.3,1,10,2022-01-16T08:28:25,2022-01-16T16:51:53,0.49,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03098,D5453,05480,13696,06337,01303,AS204,13700"
Dortmund,2022-01-17,7.3,5,6,5.2,1.2,2.8,4.6,90.9,1.23,100,54.17,rain,0,0,50.8,20.8,274.7,1032.3,74.9,9.5,11.9,1.1,1,10,2022-01-17T08:27:30,2022-01-17T16:53:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-18,7.4,4,6.1,7.3,3,5.1,4.5,89.9,0.08,100,20.83,rain,0,0,25.2,8.8,263.3,1037.6,88.1,16.2,34.3,2.9,2,10,2022-01-18T08:26:33,2022-01-18T16:55:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-19,5,-0.4,3,2.9,-3.8,-0.1,1.3,88.8,1.56,100,25,rain,0,0,47.5,20.3,207,1025.9,71.5,20.3,12.8,1.1,1,10,2022-01-19T08:25:33,2022-01-19T16:56:45,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-20,4.5,1.3,2.8,1,-3.2,-1.3,0.1,82.7,1.15,100,54.17,"rain,snow",0,0,47.5,22.8,288.9,1026.1,80,26.9,33.8,3,1,10,2022-01-20T08:24:30,2022-01-20T16:58:25,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-21,4.8,0.2,2.6,1.6,-3.6,-0.9,1.2,90.7,0.51,100,33.33,"rain,snow",0,0,45,18,271.4,1032.5,67.2,17.1,31.5,2.8,2,10,2022-01-21T08:23:24,2022-01-21T17:00:05,0.56,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03098,D6206,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-22,5.7,4.2,5,3.3,0.2,2.1,4.4,95.7,1.46,100,70.83,rain,0,0,44.3,19.2,273,1033.3,100,5.5,14.5,1.2,1,10,2022-01-22T08:22:16,2022-01-22T17:01:47,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-23,6.1,4.1,4.9,6.1,2.3,4.3,3.7,92.2,0.07,100,8.33,rain,0,0,15.5,8.5,217.2,1035.9,48.2,12.7,22.6,2,1,10,2022-01-23T08:21:05,2022-01-23T17:03:30,0.65,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-24,5.1,3.3,4.3,3.9,1.9,3.1,1.8,83.9,0,0,0,,0,0,6.8,8.5,153.4,1035,0.4,32.9,20.4,1.8,1,10,2022-01-24T08:19:51,2022-01-24T17:05:14,0.7,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-25,3.1,1.9,2.7,3.1,0.1,2.1,0.5,85.7,0,0,0,,0,0,5.8,7,175.6,1034.1,47.1,10.7,13.5,1.2,0,10,2022-01-25T08:18:36,2022-01-25T17:06:59,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03098,D5453,07330,05480,13696,06337,01303,13700"
Dortmund,2022-01-26,2.7,1.6,2.2,0.4,-2,-1,0.1,86.2,0,0,0,rain,0,0,42.5,16.8,238.5,1032.1,100,4.7,10.3,0.9,0,10,2022-01-26T08:17:18,2022-01-26T17:08:44,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-27,7.3,2.3,4.8,4,-2.8,0.5,3,88.4,3.88,100,58.33,rain,0,0,62.6,27.8,248.9,1024.7,88.1,12.9,9.6,0.8,0,10,2022-01-27T08:15:57,2022-01-27T17:10:31,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-28,6.8,3.7,5,4.7,-0.1,1.7,1.7,79.7,1.29,100,33.33,rain,0,0,48.6,21.7,262.6,1032.2,61.1,26.6,55.7,4.9,3,10,2022-01-28T08:14:34,2022-01-28T17:12:17,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-29,10.5,5.2,7.6,10.5,1.3,4.1,5.4,86.7,0.81,100,50,rain,0,0,72,32.7,248.5,1024.3,96,17.6,9.3,0.7,1,10,2022-01-29T08:13:09,2022-01-29T17:14:05,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03098,D6206,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-30,7.6,1.3,4.9,3.6,-1.9,1.3,0.2,71.9,0.01,100,4.17,rain,0,0,54.4,27.5,271.8,1026.5,30.5,22.6,44.1,3.9,2,10,2022-01-30T08:11:42,2022-01-30T17:15:53,0.98,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"03098,D6206,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-01-31,5.7,2.1,4.4,2,-2.9,0.1,2.4,87.3,16.49,100,83.33,rain,0.3,0.1,63.7,30.3,265,1010.8,97.2,18.7,14.5,1.2,1,10,2022-01-31T08:10:13,2022-01-31T17:17:41,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-01,8.3,2.4,5,5,-1.6,1,3.1,87.6,4.35,100,62.5,rain,0,0,64.1,27.1,262.3,1015.1,90.1,17,15.4,1.4,1,10,2022-02-01T08:08:42,2022-02-01T17:19:30,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03098,D6206,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-02,8.5,3,6.4,5.8,1.1,3.4,2.9,79.1,3.09,100,37.5,rain,0,0,55.4,28.8,272.1,1018,76.2,23.6,52,4.3,3,10,2022-02-02T08:07:08,2022-02-02T17:21:19,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-03,8,5.8,6.9,5.7,2.8,4.2,5.7,91.9,0.93,100,75,rain,0,0,43.9,18.8,232.8,1017,99.8,11.2,11.3,1.1,1,10,2022-02-03T08:05:33,2022-02-03T17:23:08,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03098,D6206,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-04,8.3,3.6,6.4,4.6,-1.8,2.7,3.9,84,3.39,100,58.33,rain,0,0,71.6,33.4,233.6,1010.8,90.8,22.4,29.3,2.4,2,10,2022-02-04T08:03:56,2022-02-04T17:24:58,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03098,D6206,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-05,6.6,3.2,4.9,2.5,-1.3,0.6,0.7,74.6,0.03,100,8.33,rain,0,0,68,31.2,239.5,1018.4,77,36.5,62,5.3,4,10,2022-02-05T08:02:17,2022-02-05T17:26:48,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-06,7.2,4.5,6.2,2.7,-0.2,1.8,4.1,86.5,24.92,100,95.83,rain,0,0,82.8,34.9,240.1,1005.1,100,16,10.3,0.8,0,10,2022-02-06T08:00:36,2022-02-06T17:28:38,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-07,7.7,2.9,4.9,4.5,-2,1,0.7,74.9,1.23,100,50,rain,0,0,57.6,26.9,267.5,1019.5,39.2,33.5,47.5,4,2,10,2022-02-07T07:58:54,2022-02-07T17:30:28,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,AS204,13700"
Dortmund,2022-02-08,10.1,5.2,8,10.1,1.6,5,5.4,84,0.27,100,16.67,rain,0,0,55.1,23.5,236.9,1027.2,87.2,29.3,22.4,2,1,10,2022-02-08T07:57:10,2022-02-08T17:32:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03098,D6206,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-09,9.5,8.2,8.8,8.3,5.1,6.5,5.7,80.8,0.04,100,12.5,rain,0,0,44.3,24.5,229.4,1025.8,90.9,34.6,20.8,1.9,1,10,2022-02-09T07:55:24,2022-02-09T17:34:08,0.29,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-10,8,3.6,6,8,0.6,4,4.1,87.9,5.13,100,54.17,rain,0,0,33.5,15,225.5,1020.7,96.2,21.6,22.3,1.7,1,10,2022-02-10T07:53:36,2022-02-10T17:35:58,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,AS204,13700"
Dortmund,2022-02-11,6.2,-1.6,3.4,2.7,-3.2,0,-0.2,78.3,0.96,100,41.67,rain,0,0,54.7,26.8,270.4,1027.8,67.6,29.6,45.2,3.8,2,10,2022-02-11T07:51:47,2022-02-11T17:37:49,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-12,6.6,-2.5,1.5,3.3,-4.8,-1.4,-3.6,70.9,0,0,0,,0,0,40.3,20.4,171.3,1029.5,34.5,36.9,81.2,6.8,5,10,2022-02-12T07:49:57,2022-02-12T17:39:39,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-13,10,0.7,5.4,7.8,-2.4,2.2,-1.9,60,0,0,0,,0,0,55.4,29.5,189.5,1014,26.3,37.2,85.9,7.6,4,10,2022-02-13T07:48:05,2022-02-13T17:41:29,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-14,11.1,7.3,9.4,11.1,4.6,7.4,3.1,64.8,0.07,100,12.5,rain,0,0,63.4,25.6,201.8,1003.1,61.5,24.7,43.1,3.8,4,10,2022-02-14T07:46:12,2022-02-14T17:43:19,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-15,8.5,5.8,7.1,5.3,2.3,4,2.7,74.1,3.67,100,25,rain,0,0,58,27.2,228.1,1009.6,79.5,26.8,52.3,4.4,4,10,2022-02-15T07:44:17,2022-02-15T17:45:08,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-16,12.9,7,9.8,12.9,3.2,8,8.3,90.2,14.46,100,95.83,rain,0,0,73.4,42.1,223.1,998.8,99.6,18.1,23.3,2,1,10,2022-02-16T07:42:21,2022-02-16T17:46:58,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03098,D6206,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-17,13.1,6.2,9.1,13.1,1.5,6.1,2.8,65.5,14.29,100,70.83,rain,0,0,95.8,52,262.3,1002.5,82.2,32.7,67,5.8,5,10,2022-02-17T07:40:24,2022-02-17T17:48:47,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,AS204,13700"
Dortmund,2022-02-18,12.7,6.6,8.4,12.7,1.4,5.9,3.7,73.6,2.49,100,58.33,rain,0,0,104,57.8,220.9,1001.8,91.9,26.7,22.4,2.1,1,10,2022-02-18T07:38:25,2022-02-18T17:50:36,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-19,7.6,3.2,5.7,4,-2.6,0.9,-1,63.2,3.15,100,33.33,rain,0,0,83.2,50.1,236.6,1010.2,79.1,36.1,70.4,6,4,10,2022-02-19T07:36:26,2022-02-19T17:52:25,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-20,10.7,4.4,7.6,10.7,-0.2,3.9,5.3,85.1,18.85,100,79.17,rain,0,0,81.4,40.3,232.5,1005.9,97,21.5,17.2,1.4,1,10,2022-02-20T07:34:25,2022-02-20T17:54:14,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-21,10.7,3.1,5.3,10.7,-2.7,0.5,2.1,79.9,12.18,100,91.67,rain,0.2,0,87.5,43.9,255.9,1000.6,88.2,27.9,29.2,2.6,2,10,2022-02-21T07:32:23,2022-02-21T17:56:03,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-22,9.1,3.6,6.3,5.8,-0.2,2.7,3.6,83.1,4.08,100,58.33,rain,0,0,58.7,28.9,253.4,1016.8,85.6,21,42.3,3.7,2,10,2022-02-22T07:30:21,2022-02-22T17:57:51,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-23,10.9,3.4,7,10.9,0.5,4.8,1.9,71.4,0,0,0,,0,0,49,24.1,232.1,1023.7,23.9,33.4,124.5,10.6,5,10,2022-02-23T07:28:17,2022-02-23T17:59:39,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-24,10.4,1.6,7.3,10.4,-3.5,4.3,2.3,71.2,3.57,100,37.5,rain,0,0,68.8,33.4,228.4,1012.4,91.7,38.1,68.1,5.8,4,10,2022-02-24T07:26:12,2022-02-24T18:01:27,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-25,6.1,1.4,3.1,2.4,-3.3,-0.8,0.4,82.5,3.29,100,45.83,"rain,snow",0.2,0,56.9,23.1,246.5,1021.9,47.2,30.9,69.7,6,4,10,2022-02-25T07:24:06,2022-02-25T18:03:14,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-26,7.3,-1.6,2.1,6.2,-4.3,0.3,-0.6,84.2,0,0,0,,0,0,16.9,10.2,186,1034.5,6.3,20.8,104.3,9,6,10,2022-02-26T07:22:00,2022-02-26T18:05:01,0.89,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-27,9.1,-2.4,3.1,6.4,-5.6,0.2,-2.6,69.6,0,0,0,,0,0,33.1,23.4,101,1033.2,0,36.3,138.5,12.1,6,10,2022-02-27T07:19:52,2022-02-27T18:06:48,0.94,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-02-28,11.5,-2.3,4.1,11.5,-5.6,1.7,-3.9,59.4,0,0,0,,0,0,27.4,19.6,123.7,1031.4,0,36.4,139.8,12.2,6,10,2022-02-28T07:17:44,2022-02-28T18:08:35,0.97,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-01,10,-1.6,3.7,9,-4.9,1.6,-3.3,62.8,0,0,0,,0,0,22,14.4,129.8,1029.1,72.6,38.3,98.2,7.7,4,10,2022-03-01T07:15:35,2022-03-01T18:10:21,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-02,10.7,-1.1,4,10.7,-1.8,3.1,-3.6,61.1,0,0,0,,0,0,26.3,11.6,81.1,1024.5,35.2,40.3,161.8,12.3,6,10,2022-03-02T07:13:25,2022-03-02T18:12:07,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-03,11,-3.8,3.3,11,-6.9,1.8,-4.1,62,0,0,0,,0,0,40.7,14.7,78.7,1020.1,0.2,36.9,156.7,12.4,6,10,2022-03-03T07:11:15,2022-03-03T18:13:52,0,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-04,8,-2.3,2.4,6.5,-5.3,0.1,-3,69,0,0,0,,0,0,35.3,14.5,75.3,1021.6,0.2,26.9,153.1,12.7,6,10,2022-03-04T07:09:04,2022-03-04T18:15:38,0.02,Clear,Clear conditions throughout the day.,clear-day,"03098,D6206,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-05,8.8,-2.8,2.5,7.9,-5,0.8,-4.1,64.6,0,0,0,,0,0,28.8,11.8,96.5,1021.9,0,22.4,152,12.6,6,10,2022-03-05T07:06:52,2022-03-05T18:17:23,0.04,Clear,Clear conditions throughout the day.,clear-day,"03098,D6206,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-06,5,-3.5,0.7,2.5,-4.9,-1.4,-5.1,67.1,0,0,0,,0,0,35.3,16.3,60.1,1025.6,19.6,32.6,116.9,9.5,6,10,2022-03-06T07:04:40,2022-03-06T18:19:08,0.08,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-07,7.3,-2.9,2.1,4.5,-6.9,-0.9,-4.9,61.6,0,0,0,,0,0,31.7,17.6,71.8,1026.8,6.6,37.9,163.3,13.4,6,10,2022-03-07T07:02:27,2022-03-07T18:20:53,0.12,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,AS204,13700"
Dortmund,2022-03-08,11.3,-1.2,4.1,11.3,-4.5,1.6,-5,54.7,0,0,0,,0,0,36.7,21.9,107.9,1023.4,0,39.6,157.7,13.6,6,10,2022-03-08T07:00:14,2022-03-08T18:22:37,0.16,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-09,13.9,-2.2,4.9,13.9,-6.2,2.9,-5.8,50.6,0,0,0,,0,0,24.5,13.8,131.9,1023.7,0.5,39.7,163.3,14.1,6,10,2022-03-09T06:58:00,2022-03-09T18:24:21,0.21,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-10,16.2,-2.3,6.9,16.2,-4.9,5.5,-4.6,49,0,0,0,,0,0,29.5,20.5,120.2,1024.2,0,36.8,162.4,14,6,10,2022-03-10T06:55:46,2022-03-10T18:26:05,0.25,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-11,14.1,2.9,8.5,14.1,-0.8,6.5,-4.2,42.4,0,0,0,,0,0,41.4,24.3,119.4,1018,8.9,38.4,161.3,14,6,10,2022-03-11T06:53:31,2022-03-11T18:27:48,0.3,Clear,Clear conditions throughout the day.,clear-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-12,14,6,10.2,14,3.3,8.8,-0.7,48.2,0,0,0,,0,0,41,20.6,151.4,1017.8,74.1,40.5,136.6,11.8,6,10,2022-03-12T06:51:16,2022-03-12T18:29:32,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-13,17,2,9.8,17,-0.5,9,-0.5,50.6,0,0,0,,0,0,25.2,16.6,141.4,1015.8,36,39.8,164.3,14.1,6,10,2022-03-13T06:49:01,2022-03-13T18:31:15,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-14,11.9,4.2,8.7,11.9,4.2,7.9,4.9,77.8,9.26,100,41.67,rain,0,0,33.5,18.5,211,1024.6,74.5,30,58.3,5,3,10,2022-03-14T06:46:45,2022-03-14T18:32:58,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03098,D6206,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-15,11,3.1,6.4,11,1.7,5.9,3.7,83.9,0.15,100,25,rain,0,0,12.2,8.2,121.1,1026.2,89.5,26.7,58.3,4.9,2,10,2022-03-15T06:44:29,2022-03-15T18:34:40,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03098,D5453,05480,13696,06337,01303,13700"
Dortmund,2022-03-16,14.6,-0.4,7.5,14.6,-2.7,6.7,2.5,73.8,0,0,0,,0,0,33.8,25.4,111.3,1024.5,47.7,25.4,157.8,13.5,6,10,2022-03-16T06:42:13,2022-03-16T18:36:23,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03098,D5453,05480,13696,06337,01303,13700"
