name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dortmund,2019-01-11,6.1,1,3.5,4,-4,0.2,3.2,97.6,3.6,100,91.67,"rain,snow",,,29.5,20.1,256.7,,90.4,4.8,12.2,1,1,,2019-01-11T08:32:23,2019-01-11T16:43:55,0.12,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-12,7,5,5.7,4.5,0,2.2,4.7,93.7,5.5,100,100,rain,,,38.9,31.5,261.2,,86.4,7.9,7,0.5,0,,2019-01-12T08:31:44,2019-01-12T16:45:22,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-13,8.1,6.1,7.3,4.7,2.8,3.9,6.3,93.9,12.8,100,100,rain,,,62.7,29.6,263.5,,85.9,6.8,5.9,0.4,0,,2019-01-13T08:31:02,2019-01-13T16:46:50,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-14,7,3,4.5,3.3,-0.4,1.4,1.8,83.4,3.7,100,58.33,rain,,,55.4,22.6,292.5,,66.1,10,29.2,2.5,1,,2019-01-14T08:30:17,2019-01-14T16:48:21,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-15,6.1,1,4.5,2,-3.6,0,2.2,85.6,0,0,0,,,,50,31.2,240.7,,72.4,10,20.6,1.7,1,,2019-01-15T08:29:29,2019-01-15T16:49:53,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-16,6.1,4.1,5.5,2,-0.2,1.1,2.4,80.3,2.4,100,45.83,rain,,,,36.8,222,,91.1,10,18.5,1.5,1,,2019-01-16T08:28:37,2019-01-16T16:51:27,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-17,5.9,1,3.6,1.9,-3.4,-0.8,2,89.7,6.4,100,58.33,"rain,snow",,,37.1,35,244.7,,74.2,9.5,18.6,1.7,1,,2019-01-17T08:27:43,2019-01-17T16:53:02,0.41,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-18,3.9,-2,0.1,1.9,-6,-3,-2.6,83.1,0,0,0,,,,,14.7,227.8,,24.2,9.9,50.6,4.4,3,,2019-01-18T08:26:47,2019-01-18T16:54:39,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-19,2.1,-3.9,-1.3,-1.4,-8.3,-4.7,-5.1,75.9,0,0,0,,,,,16.2,115.4,,0,10,40.5,3.6,2,,2019-01-19T08:25:47,2019-01-19T16:56:17,0.48,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-20,1.1,-7,-3.1,-1.2,-10.7,-4.9,-7.1,74.1,0,0,0,,,,,9,78.8,,0,10,52.1,4.6,3,,2019-01-20T08:24:45,2019-01-20T16:57:57,0.5,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-21,1.9,-8,-3.7,-0.8,-12.5,-7.7,-7,78.7,0,0,0,,,,,18,191.1,,0.5,10,51,4.4,3,,2019-01-21T08:23:40,2019-01-21T16:59:37,0.5,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-22,1.9,-5,-2.2,-3.4,-11.2,-7.6,-7.8,66.6,1.3,100,41.67,"rain,snow",,,,24.3,174,,27.6,9.9,43.5,3.8,3,,2019-01-22T08:22:32,2019-01-22T17:01:19,0.52,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-23,-1.9,-5.9,-2.6,-4.9,-8.5,-6.3,-5.7,79.8,0.1,100,4.17,"rain,snow",,,,16.7,87.3,,61.8,7.8,34.9,2.9,2,,2019-01-23T08:21:22,2019-01-23T17:03:02,0.54,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-24,-3.9,-6.9,-5,-3.9,-8.4,-5.7,-7.2,84.5,0,0,0,,,,,7.4,127.1,,95.4,5.2,20.6,1.7,1,,2019-01-24T08:20:10,2019-01-24T17:04:45,0.58,Overcast,Cloudy skies throughout the day.,cloudy,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW,AS204"
Dortmund,2019-01-25,2,-4,-1.5,-3.1,-8.2,-4.7,-3.8,85,4,100,37.5,"rain,snow",,,,34.1,185.2,,87,5.6,19,1.7,1,,2019-01-25T08:18:55,2019-01-25T17:06:30,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-26,6.1,3,5.2,2.2,-2.3,0.8,4.4,94.8,4.5,100,83.33,rain,,,,29.2,231.6,,91.3,5.8,12,1,1,,2019-01-26T08:17:37,2019-01-26T17:08:15,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-27,6.1,3,5.1,2.4,-1.9,1,3.6,89.9,5.5,100,83.33,rain,,,40.7,27.3,216.3,,72.6,10,22.2,1.8,1,,2019-01-27T08:16:17,2019-01-27T17:10:01,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-28,4,1,2.5,0.5,-4.8,-2.3,1.1,90.5,6.7,100,70.83,"rain,snow",,,55.1,32.7,256.7,,85.2,9,13.2,1,1,,2019-01-28T08:14:55,2019-01-28T17:11:47,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-29,4,0,1.4,0.2,-4,-2.4,-0.9,85.6,0,0,0,,,,,19.9,207.7,,60.4,9.2,34.3,2.9,2,,2019-01-29T08:13:31,2019-01-29T17:13:35,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-30,0.1,-1.9,-1.1,-0.9,-7.5,-4.5,-2.2,92.1,3.8,100,62.5,"rain,snow",,,,19.9,126.5,,40.2,6.8,13.8,1.1,1,,2019-01-30T08:12:04,2019-01-30T17:15:22,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-01-31,0.1,-3.8,-1.1,0.1,-9.1,-4.3,-2.1,92.4,0.4,100,16.67,"rain,snow",,,,16.4,135.4,,53.4,8.8,6.6,0.8,0,,2019-01-31T08:10:36,2019-01-31T17:17:11,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-01,6,-2.9,1.6,4.9,-7.2,-1.4,-0.9,83.6,0.8,100,16.67,"rain,snow",,,,18,117.4,,37.5,9.8,43.4,3.8,3,,2019-02-01T08:09:05,2019-02-01T17:18:59,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-02,1.1,-0.1,0.4,1,-2.6,-1.1,0.1,98,6.8,100,66.67,"rain,snow",,,,7.9,128.5,,69.9,3.8,17.3,1.4,1,,2019-02-02T08:07:32,2019-02-02T17:20:48,0.98,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-03,3.1,-1,1,1,-5.2,-1.2,-0.3,90.9,0,0,0,,,,,16.5,286.2,,55.3,6.4,61.6,5.4,3,,2019-02-03T08:05:57,2019-02-03T17:22:38,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-04,4.1,-1,1.7,-0.4,-6.2,-3.1,-2,78.1,0.2,100,8.33,rain,,,48.2,29.1,200.9,,22.1,9.9,53.1,4.6,3,,2019-02-04T08:04:21,2019-02-04T17:24:27,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-05,4.1,0.2,2.7,1.7,-3.4,-1.2,0.9,88.1,0.4,100,16.67,rain,,,,23.7,217.8,,84.2,9.6,18.6,1.5,1,,2019-02-05T08:02:42,2019-02-05T17:26:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-06,8.1,0.2,5.3,5.5,-3,1.7,-0.6,67.1,0.4,100,16.67,rain,,,,25.6,188.4,,50.8,10,39.5,3.4,2,,2019-02-06T08:01:02,2019-02-06T17:28:07,0.01,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-07,9.1,5,7.1,5.4,0.6,2.9,2.4,72.9,4.3,100,33.33,rain,,,55.2,36.9,209.8,,65.6,10,47.7,4.1,3,,2019-02-07T07:59:20,2019-02-07T17:29:57,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-08,9.1,6,7.3,5.4,1.3,3.1,3.4,76.6,0.6,100,8.33,rain,,,53.6,34.8,204.9,,64.8,10,43.4,3.7,2,,2019-02-08T07:57:36,2019-02-08T17:31:47,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-09,9.1,7,7.9,4.6,2.2,3.4,3.4,73.8,4.2,100,25,rain,,,72.4,51.3,221.4,,56.2,10,46.4,3.9,2,,2019-02-09T07:55:51,2019-02-09T17:33:37,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-10,9.1,3,7.1,5.6,-1,3.2,4.7,85.4,0.2,100,4.17,rain,,,53.6,35.1,220.1,,61.5,9.6,18.7,1.5,1,,2019-02-10T07:54:04,2019-02-10T17:35:27,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"10437499999,10416099999,10400099999,EDDG,03540,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-11,6.1,1.2,4,4,-4,0.6,1.7,85.5,2.1,100,29.17,"rain,snow",,,51.8,22.5,283.1,,61.7,9.5,38.7,3.3,2,,2019-02-11T07:52:15,2019-02-11T17:37:18,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-12,6.1,0.9,3.7,3.4,-2.4,0.4,1.2,84.1,0,0,0,,,,,20.1,248.5,,47,9.9,53.9,4.6,3,,2019-02-12T07:50:25,2019-02-12T17:39:08,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-13,8.9,3,5.2,6.9,-0.9,2.1,1.5,77.5,0,0,0,,,,,20.1,222,,44.5,10,73.6,6.4,4,,2019-02-13T07:48:34,2019-02-13T17:40:58,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-14,14,1,6.3,14,-3.9,3.9,-1.7,58.8,0,0,0,,,,,21.6,164.6,,4.5,10,81.7,7,4,,2019-02-14T07:46:41,2019-02-14T17:42:48,0.33,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-15,17.9,3.1,10,17.9,0.4,8.8,-1.6,45.6,0,0,0,,,,,23.6,163.7,,0,10,92,7.9,4,,2019-02-15T07:44:47,2019-02-15T17:44:37,0.38,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-16,16,6.8,10.6,16,2.9,9,0,48.5,0,0,0,,,,,25.4,202.6,,0,10,94.5,8.1,4,,2019-02-16T07:42:51,2019-02-16T17:46:27,0.43,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,03540,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-17,17,3.1,9.7,17,-0.8,8.2,0.4,55.3,0,0,0,,,,,20.1,173.8,,1.1,10,89.1,7.8,4,,2019-02-17T07:40:54,2019-02-17T17:48:16,0.47,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-18,17,4,10.3,17,-0.2,8.6,-0.6,48.5,0,0,0,,,,,22,189.2,,1.1,10,97.4,8.5,4,,2019-02-18T07:38:56,2019-02-18T17:50:06,0.49,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-19,10,4.5,7.9,10,2.1,5.2,2.8,70.8,0.1,100,4.17,rain,,,,25.8,237.8,,55.7,10,67.5,5.9,4,,2019-02-19T07:36:57,2019-02-19T17:51:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-20,11,4,7,11,0.3,4.9,2.3,72.8,0,0,0,,,,,22.4,214.1,,30.9,10,66.8,5.8,3,,2019-02-20T07:34:56,2019-02-20T17:53:43,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-21,12,4.1,8.3,12,0.7,6.5,4.6,77.8,1.3,100,41.67,rain,,,,18.5,227.9,,34.3,9.3,58.5,5.2,3,,2019-02-21T07:32:55,2019-02-21T17:55:32,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-22,11.1,5.1,8.9,11.1,2.6,8.2,7.7,92.4,0.1,100,4.17,rain,,,,14.4,190.8,,72.2,5.8,53.4,4.5,3,,2019-02-22T07:30:52,2019-02-22T17:57:20,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-23,11,1.1,5.7,11,-0.6,4.3,0.5,72.6,0,0,0,,,,,14.5,101.7,,0.3,9.1,98.3,8.6,4,,2019-02-23T07:28:49,2019-02-23T17:59:08,0.6,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-24,15.1,1.1,7.6,15.1,-0.7,6.6,-6.1,39.4,0,0,0,,,,,12.6,132.9,,0,10,111.5,9.6,5,,2019-02-24T07:26:44,2019-02-24T18:00:56,0.65,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,EDLW"
Dortmund,2019-02-25,17.1,2.9,8.9,17.1,-0.9,7.1,-1.4,50.6,0,0,0,,,,,17.6,108.1,,0,10,115.6,10.1,5,,2019-02-25T07:24:39,2019-02-25T18:02:43,0.7,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,EDLW"
Dortmund,2019-02-26,17.1,2.9,9.3,17.1,-0.7,7.9,2.1,63.3,0,0,0,,,,,19.6,129,,0.1,10,115.4,10,5,,2019-02-26T07:22:33,2019-02-26T18:04:31,0.76,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-27,20,1.1,9.9,20,1,9.1,-0.2,53.8,0,0,0,,,,,19.8,188.9,,0,10,119.3,10.5,5,,2019-02-27T07:20:25,2019-02-27T18:06:18,0.81,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-02-28,13.9,5.9,9.6,13.9,2.7,8.2,5.1,74.2,1.3,100,25,rain,,,53.6,26,234.1,,23,8.7,93.9,8.2,4,,2019-02-28T07:18:17,2019-02-28T18:08:04,0.85,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,EDLW"
Dortmund,2019-03-01,9,5,7,6.7,2.4,4.7,5.7,91.7,1.9,100,62.5,rain,,,,20.3,267.8,,88.8,6.7,11.9,1,0,,2019-03-01T07:16:09,2019-03-01T18:09:51,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,EDLW"
Dortmund,2019-03-02,10.1,4.1,6.9,10.1,1.3,4.8,4.4,84.3,0.2,100,8.33,rain,,,,32.8,214.7,,77.9,9.4,54.8,4.6,3,,2019-03-02T07:13:59,2019-03-02T18:11:37,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-03-03,11.1,9,9.9,11.1,5.1,7.9,7,82.8,4.4,100,50,rain,,,48.2,33.5,213,,63.6,9.4,19,1.6,1,,2019-03-03T07:11:49,2019-03-03T18:13:22,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-03-04,13,6,9,13,1.5,6.2,3.7,69.5,3.4,100,45.83,rain,,,83.4,49.7,226.9,,48.4,9.5,49.1,4.3,2,,2019-03-04T07:09:38,2019-03-04T18:15:08,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,EDLW"
Dortmund,2019-03-05,10,5,6.2,7.1,-0.2,2.1,2,74.7,1.2,100,20.83,rain,,,63,36.8,232.8,,59.7,10,66.2,5.8,3,,2019-03-05T07:07:27,2019-03-05T18:16:53,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,EDLW"
Dortmund,2019-03-06,14.9,5,9.6,14.9,1.4,8.1,4.2,70.9,5.7,100,70.83,rain,,,59.4,40.1,172.7,,25.1,10,77.2,6.7,3,,2019-03-06T07:05:15,2019-03-06T18:18:38,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,EDLW"
Dortmund,2019-03-07,11.9,7.1,9.5,11.9,1.8,7.2,5,73.9,3.7,100,62.5,rain,,,76,47.6,211,,57.1,9.3,82.9,7.3,3,,2019-03-07T07:03:02,2019-03-07T18:20:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,EDLW"
Dortmund,2019-03-08,10,6,7.3,10,0.9,3.6,2.9,74.5,2.8,100,58.33,rain,,,77.2,49.6,238.8,,52.1,9.7,68.8,5.9,5,,2019-03-08T07:00:49,2019-03-08T18:22:07,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,EDLW"
Dortmund,2019-03-09,11.9,6.1,8.1,11.9,1.2,4.9,4.7,79.8,7.6,100,79.17,rain,,,79.6,46.3,239,,53.6,8.9,54.7,4.7,2,,2019-03-09T06:58:35,2019-03-09T18:23:51,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,EDLW"
Dortmund,2019-03-10,11,3,6.4,11,-1.5,3,3.8,84.1,13.4,100,79.17,rain,,,91.4,60.4,229.6,,66.7,8.3,43.3,3.8,2,,2019-03-10T06:56:21,2019-03-10T18:25:35,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,EDLW"
Dortmund,2019-03-11,6.1,0.1,3.8,2.1,-5.8,-0.9,1,82.6,4.6,100,79.17,"rain,snow",,,59.5,29.7,257.3,,68.6,9,69.4,6,4,,2019-03-11T06:54:07,2019-03-11T18:27:19,0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
Dortmund,2019-03-12,9.1,1,6,5.5,-3.6,1.9,-0.2,67.3,2.1,100,16.67,rain,,,68.3,43.9,203.4,,18.9,9.3,85.3,7.3,3,,2019-03-12T06:51:52,2019-03-12T18:29:02,0.14,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"10437499999,10416099999,10400099999,EDDG,D5453,EDDL,10315099999,EDLW"
