,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Dortmund, Nordrhein-Westfalen, Deutschland",2000-01-01,5.8,1.1,3.5,3.3,-0.6,1.4,2.6,93.85,0,,0,,,9,,19.1,235,1024,51.9,5.3,,,,,2000-01-01T08:36:02,2000-01-01T16:31:02,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
1,"Dortmund, Nordrhein-Westfalen, Deutschland",2000-01-02,7.7,1.9,4.8,5.8,-0.2,2.8,2.9,87.73,0,,0,,,6,,17.2,214.5,1028.8,58.1,7.4,,,,,2000-01-02T08:35:57,2000-01-02T16:32:05,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
2,"Dortmund, Nordrhein-Westfalen, Deutschland",2000-01-03,7.8,3.4,6.1,4.8,0.8,3.3,3.2,82.16,0,,0,,,,,25.7,214,1024.3,58.9,10.7,,,,,2000-01-03T08:35:48,2000-01-03T16:33:10,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
3,"Dortmund, Nordrhein-Westfalen, Deutschland",2000-01-04,8.8,3.4,6,4.9,0.4,3,4.1,87.77,0,,0,,,,,31.3,215.2,1016.8,59.3,8.7,,,,,2000-01-04T08:35:36,2000-01-04T16:34:18,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
4,"Dortmund, Nordrhein-Westfalen, Deutschland",2000-01-05,6.9,2.2,4.6,4.8,-1.4,1.7,1.5,80.83,0,,0,,,,,18.7,219.4,1020.4,19.8,10.4,,,,,2000-01-05T08:35:21,2000-01-05T16:35:29,1,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10418099999"
5,"Dortmund, Nordrhein-Westfalen, Deutschland",2000-01-06,9.8,3.6,6.6,7.1,1.3,3.9,3.3,80.01,0,,0,,,,,22.5,201.3,1018.2,14.9,9.6,,,,,2000-01-06T08:35:02,2000-01-06T16:36:42,1,Clear,Clear conditions throughout the day.,clear-day,"10437499999,10416099999,10418099999"
6,"Dortmund, Nordrhein-Westfalen, Deutschland",2000-01-07,7.9,2.4,5.8,5,-0.1,3.3,3,82.84,0,,0,,,,,28.8,225,1022,38.8,10,,,,,2000-01-07T08:34:40,2000-01-07T16:37:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
7,"Dortmund, Nordrhein-Westfalen, Deutschland",2000-01-08,7.8,2.4,5,4.9,0,2,2,81.44,0,,0,,,,,22.2,210.3,1019.7,58.6,10,,,,,2000-01-08T08:34:15,2000-01-08T16:39:16,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
8,"Dortmund, Nordrhein-Westfalen, Deutschland",2000-01-09,4.9,0.9,3.6,4.1,0.7,2.5,2.2,90.86,0,,0,,,,,13.3,245.6,1024.4,50.7,5.8,,,,,2000-01-09T08:33:47,2000-01-09T16:40:36,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
9,"Dortmund, Nordrhein-Westfalen, Deutschland",2000-01-10,2.2,-3.6,1,2.2,-3.6,0.7,0,92.66,0,,0,,,,,9.4,141.5,1035.1,37.9,5.3,,,,,2000-01-10T08:33:15,2000-01-10T16:41:58,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10437499999,10416099999,10418099999"
