,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Dortmund, Nordrhein-Westfalen, Deutschland",1979-01-01,-8.9,-16.9,-12.5,-9.9,-24.1,-16.9,-14,88.98,0,,0,,,,,20.2,247.9,1001.1,54.2,8,,,,,1979-01-01T08:36:05,1979-01-01T16:31:10,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10400099999
1,"Dortmund, Nordrhein-Westfalen, Deutschland",1979-01-02,-5.9,-13.9,-9.8,-11.7,-19.1,-16.2,-11.5,87.32,0,,0,,,,,31.3,166.5,,64.3,5,,,,,1979-01-02T08:36:00,1979-01-02T16:32:13,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10400099999
2,"Dortmund, Nordrhein-Westfalen, Deutschland",1979-01-03,-3.9,-11.9,-7.3,-7.1,-17.9,-11.2,-10.5,78.84,0,,0,,,,,16.6,208.3,,49.6,7.3,,,,,1979-01-03T08:35:51,1979-01-03T16:33:19,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10400099999
3,"Dortmund, Nordrhein-Westfalen, Deutschland",1979-01-04,-3.9,-11.9,-7.4,-3.9,-17.9,-12.1,-10.5,79.05,0,,0,,,,,23.8,71.3,,32.6,9.4,,,,,1979-01-04T08:35:38,1979-01-04T16:34:27,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10400099999
4,"Dortmund, Nordrhein-Westfalen, Deutschland",1979-01-05,-7.9,-17.9,-12.5,-9.9,-22.2,-16.6,-14.2,87.64,0,,0,,,,,14.8,40.5,,45,5.5,,,,,1979-01-05T08:35:22,1979-01-05T16:35:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10400099999
5,"Dortmund, Nordrhein-Westfalen, Deutschland",1979-01-06,-4.9,-15.9,-10.4,-9.4,-21,-15,-13.7,78.17,0,,0,,,,,20.2,121.7,,8.8,8.9,,,,,1979-01-06T08:35:03,1979-01-06T16:36:52,0.31,Clear,Clear conditions throughout the day.,clear-day,10400099999
6,"Dortmund, Nordrhein-Westfalen, Deutschland",1979-01-07,-0.9,-8.9,-4.8,-6.4,-17.8,-12,-10.4,65.16,0,,0,,,,,29.5,158.1,,40,9.2,,,,,1979-01-07T08:34:41,1979-01-07T16:38:08,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10400099999
7,"Dortmund, Nordrhein-Westfalen, Deutschland",1979-01-08,2.1,-0.9,0.6,-1.8,-6.7,-4,-1.7,84.86,0,,0,,,,,22,161.7,,89.2,5.3,,,,,1979-01-08T08:34:16,1979-01-08T16:39:26,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10400099999
8,"Dortmund, Nordrhein-Westfalen, Deutschland",1979-01-09,1.1,0.1,0.9,-1.2,-4.3,-2.7,0.1,94.5,0,,0,,,,,16.6,199.6,,75.4,2.2,,,,,1979-01-09T08:33:47,1979-01-09T16:40:46,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10400099999
9,"Dortmund, Nordrhein-Westfalen, Deutschland",1979-01-10,3.1,0.1,1.2,-2.9,-5.7,-4.4,-1.3,83.54,0,,0,,,,,46.1,167.5,,64.2,9.5,,,,,1979-01-10T08:33:15,1979-01-10T16:42:09,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10400099999
